sex,sex_label,race,race_label,age_range,age_range_label,site,site_label,year,rate,rate_lower_ci,rate_upper_ci,modeled_rate,count,rate_type,rate_type_label,stage,stage_label,subtype,subtype_label
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,31.887458,30.702580,33.105783,,2762,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,33.226662,32.034233,34.451651,,2954,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,32.858087,31.685589,34.062467,,2981,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,30.001424,28.891965,31.142246,,2770,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,31.713061,30.582578,32.874388,,2979,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,31.442293,30.342491,32.571631,,3093,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,31.527730,30.451935,32.631763,,3249,1,Observed SEER Incidence Rate,106,Distant,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,26.814808,25.639762,28.029799,,1964,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,26.315075,25.163702,27.505545,,1971,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,24.535277,23.434943,25.673968,,1876,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,22.833207,21.782393,23.921675,,1783,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,21.664557,20.647576,22.718704,,1717,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,20.968135,19.977517,21.995267,,1699,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,20.529636,19.558096,21.537051,,1696,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,18.989814,18.062997,19.951973,,1596,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,19.129242,18.204434,20.088934,,1629,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,18.079545,17.186621,19.006907,,1560,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,18.935340,18.029605,19.874910,,1666,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,19.879916,18.958222,20.834948,,1777,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,18.295480,17.417150,19.206706,,1655,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,17.959484,17.096833,18.854473,,1651,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,19.783459,18.885501,20.713115,,1846,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,18.698371,17.834426,19.593409,,1776,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,16.801944,15.989801,17.644745,,1617,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,17.626775,16.798079,18.485824,,1706,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,16.730995,15.937023,17.554295,,1671,1,Observed SEER Incidence Rate,107,Unstaged,21,21
1,Both Sexes,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,15.727292,14.972392,16.510392,,1631,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2000,274.394078,269.531509,279.321731,277.086876,12198,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2001,268.089352,263.313337,272.929651,268.715167,12075,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2002,263.169590,258.459409,267.943433,260.596395,11974,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2003,254.433018,249.823531,259.105521,252.722917,11704,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,246.503472,241.980482,251.089058,245.087323,11434,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,237.056056,232.645251,241.528712,237.682426,11152,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,230.879767,226.535723,235.285265,230.501255,10943,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,220.135527,215.899422,224.432766,223.537051,10509,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,218.473680,214.259423,222.748792,216.783259,10504,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,207.972906,203.864912,212.141516,207.589624,10065,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,197.173378,193.190991,201.215811,198.785885,9661,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,190.628650,186.722200,194.594801,190.355507,9396,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,182.462137,178.645387,186.338322,182.282656,9033,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,175.140685,171.417302,178.923022,174.552169,8727,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,169.778934,166.130102,173.486153,170.897612,8534,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,167.811034,164.200107,171.479794,167.319570,8512,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,162.957645,159.421975,166.550435,163.816440,8350,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,158.461118,155.011194,161.967113,160.386655,8273,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,159.475832,156.056652,162.949810,157.028678,8483,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,154.719081,151.387382,158.104514,153.741006,8370,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,137.571555,134.456867,140.739203,150.522167,7544,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,149.939841,146.719146,153.212586,147.370721,8357,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,142.148403,139.081054,145.265708,144.285255,8238,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,140.470623,137.483150,143.506105,141.264390,8457,1,Observed SEER Incidence Rate,101,All Stages,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,92.843004,90.062535,95.686568,,4267,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,88.746500,86.046985,91.508252,,4149,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,88.125432,85.436937,90.875878,,4138,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,85.441889,82.795639,88.149849,,4032,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,84.619183,81.990881,87.308866,,4026,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,80.139557,77.577334,82.763151,,3815,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,73.128283,70.691629,75.625749,,3523,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,70.261253,67.881017,72.701878,,3409,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,68.526756,66.173298,70.940537,,3319,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,66.037594,63.739818,68.395115,,3227,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,63.510597,61.261762,65.818825,,3109,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,59.300260,57.140632,61.518625,,2937,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,52.125856,50.112169,54.197681,,2600,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,50.985939,49.021697,53.007000,,2609,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,54.470780,52.462079,56.535081,,2833,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,49.936711,48.036319,51.891566,,2647,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,42.082470,40.355558,43.863001,,2268,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,46.250983,44.460727,48.093795,,2545,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,45.195303,43.465024,46.975981,,2590,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,43.369489,41.709393,45.078005,,2584,1,Observed SEER Incidence Rate,104,Localized,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,88.040478,85.343525,90.800222,,4077,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,83.610681,80.993883,86.289636,,3916,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,81.389467,78.815348,84.025270,,3847,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,76.000987,73.510154,78.553424,,3598,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,77.123720,74.623269,79.685311,,3693,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,72.271148,69.854784,74.748365,,3487,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,69.861310,67.490348,72.292745,,3396,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,68.918827,66.570091,71.327663,,3370,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,63.443821,61.197307,65.750054,,3126,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,60.677059,58.487929,62.925491,,3002,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,57.871368,55.744496,60.056943,,2892,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,58.818902,56.680241,61.015856,,2950,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,63.905562,61.689945,66.178719,,3239,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,61.377860,59.229472,63.582733,,3170,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,55.916477,53.893990,57.994086,,2952,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,57.227556,55.200961,59.308267,,3067,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,51.122998,49.223538,53.075829,,2773,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,57.464164,55.469139,59.511624,,3173,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,52.054695,50.199734,53.959918,,2996,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,52.183836,50.364857,54.051082,,3124,1,Observed SEER Incidence Rate,105,Regional,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,40.288709,38.471068,42.169292,,1866,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,39.114020,37.329239,40.961174,,1829,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,38.717660,36.944716,40.552611,,1823,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,37.292805,35.561215,39.085802,,1780,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,36.412168,34.697313,38.188459,,1737,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,35.774306,34.078791,37.530883,,1724,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,34.420246,32.767304,36.133541,,1684,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,33.782634,32.145508,35.479938,,1657,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,32.582636,30.977036,34.248155,,1605,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,31.829255,30.252169,33.465620,,1586,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,31.714968,30.146009,33.342730,,1586,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,31.196585,29.645887,32.805623,,1570,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,29.617188,28.122800,31.168862,,1522,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,29.682722,28.195801,31.226196,,1540,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,30.353496,28.869387,31.892782,,1607,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,30.308943,28.841078,31.830937,,1630,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,27.839492,26.444470,29.287893,,1517,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,29.376657,27.958993,30.846687,,1632,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,28.667234,27.298249,30.086424,,1660,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,29.845636,28.479423,31.259949,,1804,1,Observed SEER Incidence Rate,106,Distant,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,25.331280,23.925782,26.798039,,1224,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,25.584854,24.182552,27.047529,,1258,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,22.647207,21.339627,24.014322,,1135,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,21.399845,20.142423,22.715797,,1099,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,20.318607,19.092872,21.602775,,1048,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,19.787893,18.586026,21.047548,,1039,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,19.763538,18.571390,21.012678,,1058,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,17.665934,16.545603,18.842748,,960,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,17.908921,16.784585,19.089312,,983,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,16.596776,15.515520,17.733922,,912,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,16.682000,15.614254,17.804335,,947,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,18.495284,17.370208,19.674704,,1055,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,17.309037,16.223469,18.448583,,989,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,16.414596,15.367147,17.515162,,954,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,18.679591,17.565575,19.846018,,1088,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,17.245870,16.189935,18.353062,,1026,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,16.526594,15.496519,17.607524,,986,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,16.848034,15.812076,17.934347,,1007,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,16.231170,15.229339,17.281788,,992,1,Observed SEER Incidence Rate,107,Unstaged,21,21
3,Female,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,15.071660,14.120817,16.069746,,945,1,Observed SEER Incidence Rate,107,Unstaged,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2000,347.613865,340.247156,355.104174,359.503349,8733,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2001,346.194544,338.893269,353.617309,344.919359,8835,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2002,331.724201,324.674407,338.892362,330.926999,8677,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2003,321.456095,314.603551,328.423884,317.502268,8600,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2004,305.915403,299.296174,312.647430,304.622138,8328,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2005,297.567158,291.127492,304.116293,292.264517,8293,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2006,280.708222,274.522522,287.000619,280.408208,7963,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2007,269.062745,263.079721,275.149706,269.032875,7790,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2008,265.914727,260.014787,271.916513,258.119005,7812,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2009,245.319336,239.695192,251.043472,247.647879,7308,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2010,235.459249,230.003329,241.012894,237.601536,7147,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2011,227.902077,222.595561,233.303894,227.962743,7050,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2012,214.943724,209.837341,220.143403,218.714967,6757,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2013,210.786962,205.781621,215.883637,212.017458,6752,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2014,207.578818,202.660994,212.586019,205.525040,6775,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2015,199.485643,194.712424,204.346404,199.231433,6638,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2016,188.621472,184.032712,193.295832,193.130550,6418,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2017,184.568790,180.083627,189.137572,187.216489,6431,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2018,180.894302,176.523037,185.346750,181.483529,6507,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2019,180.933310,176.618871,185.326940,175.926123,6688,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2020,158.073841,154.079720,162.145829,170.538898,5959,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2021,169.956142,165.854473,174.134266,165.316640,6541,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2022,157.728156,153.871283,161.658084,160.254299,6400,1,Observed SEER Incidence Rate,101,All Stages,21,21
2,Male,1,All Races / Ethnicities,166,Ages 75+,21,Colon (including Appendix),2023,153.495090,149.784112,157.275626,155.346977,6553,1,Observed SEER Incidence Rate,101,All Stages,21,21
