sex,sex_label,race,race_label,site,site_label,age_range,rate,rate_lower_ci,rate_upper_ci,count,rate_se,rate_type,rate_type_label,subtype,subtype_label
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),212,2.492721,2.353434,2.638100,1196,0.072078,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),213,4.872891,4.673164,5.078959,2240,0.102958,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),214,9.620509,9.315555,9.932903,3763,0.156830,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),215,17.157072,16.700629,17.622829,5356,0.234435,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),216,29.763380,29.035376,30.505023,6343,0.373710,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),217,45.216956,44.084942,46.370685,6053,0.581187,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),218,56.927866,55.269260,58.623601,4460,0.852427,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,409,Myelodysplastic syndromes (MDS),219,52.148378,50.203288,54.149525,2710,1.001742,1,Observed SEER Incidence Rate,409,409
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,207,0.021325,0.013800,0.031480,25,0.004265,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,208,0.086833,0.070495,0.105822,98,0.008771,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,209,0.247851,0.219011,0.279433,267,0.015168,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,210,0.645911,0.597056,0.697699,646,0.025413,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,211,1.354530,1.284645,1.427229,1406,0.036124,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,212,2.655832,2.558482,2.755938,2807,0.050127,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,213,4.453250,4.327168,4.582073,4725,0.064785,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,214,7.221245,7.050305,7.395282,6775,0.087731,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,215,12.377616,12.129615,12.629411,9474,0.127165,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,216,19.910454,19.535085,20.291223,10707,0.192418,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,217,30.821356,30.227880,31.423554,10262,0.304253,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,218,41.829939,40.910706,42.764619,7868,0.471579,,,,
1,Both Sexes,1,All Races / Ethnicities,89,Myeloma,219,39.244758,38.137365,40.376145,4757,0.569003,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,201,0.035590,0.023454,0.051781,27,0.006849,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,202,0.031543,0.021575,0.044529,32,0.005576,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,203,0.067793,0.053043,0.085374,72,0.007989,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,204,0.090302,0.073393,0.109939,99,0.009075,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,205,0.167517,0.144124,0.193624,183,0.012383,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,206,0.278952,0.248901,0.311631,313,0.015767,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,207,0.379588,0.345134,0.416549,445,0.017994,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,208,0.611377,0.566605,0.658747,690,0.023274,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,209,0.846594,0.792533,0.903371,912,0.028033,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,210,1.331818,1.261247,1.405309,1332,0.036491,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,211,2.377654,2.284765,2.473350,2468,0.047860,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,212,4.039098,3.918834,4.162115,4269,0.061818,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,213,6.933875,6.776326,7.094162,7357,0.080839,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,214,11.513489,11.297379,11.732694,10802,0.110778,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,215,18.691846,18.386801,19.000684,14307,0.156270,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,216,31.748499,31.274034,32.228361,17073,0.242978,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,217,50.241634,49.483123,51.008861,16728,0.388455,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,218,69.305426,68.120754,70.505531,13036,0.607008,,,,
1,Both Sexes,1,All Races / Ethnicities,86,Non-Hodgkin Lymphoma,219,78.489516,76.920176,80.082817,9514,0.804692,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,205,0.033869,0.023847,0.046684,37,0.005568,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,206,0.091795,0.074926,0.111329,103,0.009044,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,207,0.160365,0.138260,0.184999,188,0.011695,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,208,0.297714,0.266728,0.331311,336,0.016241,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,209,0.627519,0.581100,0.676660,676,0.024135,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,210,1.347816,1.276817,1.421735,1348,0.036710,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,211,2.730256,2.630651,2.832666,2834,0.051286,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,212,5.147035,5.011159,5.285662,5440,0.069784,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,213,7.896154,7.727968,8.067078,8378,0.086267,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,214,9.703648,9.505332,9.905060,9104,0.101699,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,215,11.877233,11.634322,12.123938,9091,0.124568,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,216,14.290823,13.973078,14.613970,7685,0.163017,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,217,17.371928,16.927084,17.825502,5784,0.228419,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,218,21.308388,20.653755,21.978490,4008,0.336578,,,,
1,Both Sexes,1,All Races / Ethnicities,3,Oral Cavity and Pharynx,219,26.754414,25.841443,27.691405,3243,0.469809,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,204,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,205,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,207,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,208,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,209,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,210,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,211,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,212,0.019869,0.012299,0.030371,21,0.004335,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,213,0.032044,0.022191,0.044779,34,0.005495,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,214,0.037305,0.025984,0.051882,35,0.006305,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,215,0.074469,0.056402,0.096483,57,0.009863,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,216,0.135748,0.106405,0.170683,73,0.015888,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,217,0.150172,0.111460,0.197983,50,0.021237,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,218,0.334937,0.257374,0.428530,63,0.042198,,,,
1,Both Sexes,1,All Races / Ethnicities,5,Lip,219,0.610492,0.479367,0.766417,74,0.070968,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,206,0.037431,0.026977,0.050596,42,0.005775,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,207,0.065681,0.051834,0.082090,77,0.007485,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,208,0.101896,0.084125,0.122311,115,0.009501,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,209,0.181943,0.157362,0.209275,196,0.012995,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,210,0.387947,0.350301,0.428536,388,0.019695,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,211,0.711947,0.661535,0.765182,739,0.026189,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,212,1.268782,1.201774,1.338553,1341,0.034647,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,213,2.016921,1.932364,2.104226,2140,0.043599,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,214,2.533564,2.432726,2.637508,2377,0.051965,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,215,3.219173,3.093307,3.348846,2464,0.064852,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,216,4.072466,3.903671,4.246681,2190,0.087023,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,217,4.748447,4.517241,4.988419,1581,0.119422,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,218,5.444059,5.115680,5.787987,1024,0.170126,,,,
1,Both Sexes,1,All Races / Ethnicities,6,Tongue,219,6.401919,5.959353,6.868652,776,0.229815,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,206,0.017824,0.010887,0.027528,20,0.003985,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,207,0.026443,0.017966,0.037534,31,0.004749,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,208,0.036328,0.026069,0.049283,41,0.005673,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,209,0.074262,0.058885,0.092426,80,0.008302,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,210,0.114984,0.094931,0.138021,115,0.010722,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,211,0.180154,0.155257,0.207907,187,0.013174,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,212,0.333989,0.300052,0.370713,353,0.017776,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,213,0.497633,0.456086,0.541947,528,0.021656,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,214,0.634190,0.584249,0.687258,595,0.025999,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,215,0.955038,0.887051,1.026854,731,0.035323,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,216,1.452326,1.352243,1.557857,781,0.051968,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,217,2.399752,2.236220,2.572081,799,0.084897,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,218,3.344055,3.087793,3.615912,629,0.133336,,,,
1,Both Sexes,1,All Races / Ethnicities,7,Salivary Gland,219,5.461431,5.053268,5.893784,662,0.212264,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,204,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,205,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,207,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,208,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,209,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,210,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,211,0.026975,0.017924,0.038986,28,0.005097,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,212,0.057714,0.044147,0.074137,61,0.007389,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,213,0.070686,0.055599,0.088606,75,0.008162,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,214,0.115113,0.094429,0.138981,108,0.011076,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,215,0.112357,0.089871,0.138760,86,0.012115,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,216,0.126451,0.098194,0.160306,68,0.015334,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,217,0.132151,0.096021,0.177407,44,0.019922,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,218,0.207342,0.147440,0.283443,39,0.033201,,,,
1,Both Sexes,1,All Races / Ethnicities,8,Floor of Mouth,219,0.156748,0.094372,0.244781,19,0.035960,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,207,0.016207,0.009757,0.025309,19,0.003718,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,208,0.041644,0.030598,0.055378,47,0.006074,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,209,0.082617,0.066348,0.101667,89,0.008757,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,210,0.151979,0.128779,0.178151,152,0.012327,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,211,0.340077,0.305522,0.377471,353,0.018100,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,212,0.613102,0.566799,0.662180,648,0.024084,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,213,0.933061,0.875837,0.993043,990,0.029654,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,214,1.239602,1.169374,1.312946,1163,0.036349,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,215,1.616119,1.527301,1.708753,1237,0.045950,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,216,2.047390,1.928225,2.171992,1101,0.061703,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,217,3.102559,2.916221,3.297681,1033,0.096531,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,218,4.843298,4.533857,5.168299,911,0.160465,,,,
1,Both Sexes,1,All Races / Ethnicities,9,Gum & other mouth,219,7.548655,7.067404,8.054049,915,0.249550,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,204,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,207,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,208,0.038986,0.028327,0.052337,44,0.005877,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,209,0.134601,0.113584,0.158378,145,0.011178,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,210,0.349952,0.314245,0.388604,350,0.018705,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,211,0.821774,0.767544,0.878824,853,0.028137,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,212,1.582902,1.507952,1.660613,1673,0.038699,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,213,2.401456,2.309107,2.496551,2548,0.047574,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,214,2.737145,2.632294,2.845101,2568,0.054013,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,215,3.172139,3.047205,3.300880,2428,0.064376,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,216,3.440211,3.285215,3.600631,1850,0.079983,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,217,3.520038,3.321371,3.727483,1172,0.102821,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,218,3.104815,2.858075,3.367156,584,0.128478,,,,
1,Both Sexes,1,All Races / Ethnicities,12,Oropharynx & Tonsil,219,3.101961,2.796308,3.431905,376,0.159971,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,200,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,201,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,202,,,,,,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,203,,,,,,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,204,0.065364,0.045528,0.090905,35,0.011048,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,205,0.164448,0.131892,0.202604,88,0.017530,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,206,0.324017,0.278288,0.375118,179,0.024218,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,207,0.527697,0.470222,0.590259,306,0.030166,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,208,0.923811,0.845811,1.007069,516,0.040668,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,209,1.708644,1.599772,1.822976,916,0.056455,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,210,3.583903,3.420006,3.753624,1795,0.084590,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,211,6.537836,6.320001,6.761264,3403,0.112073,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,212,9.744599,9.482048,10.012577,5221,0.134861,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,213,14.558132,14.239516,14.882079,7933,0.163450,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,214,19.231047,18.845324,19.622678,9454,0.197785,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,215,24.579087,24.101268,25.063996,10067,0.244971,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,216,32.934420,32.282199,33.596502,9699,0.334415,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,217,40.952571,40.048725,41.871671,7800,0.463696,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,218,44.677312,43.459106,45.921007,5097,0.625791,,,,
3,Female,1,All Races / Ethnicities,61,Ovary,219,37.934255,36.610098,39.294067,3098,0.681539,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,200,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,205,0.019223,0.011899,0.029384,21,0.004194,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,206,0.055255,0.042364,0.070835,62,0.007017,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,207,0.204721,0.179638,0.232327,240,0.013214,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,208,0.557328,0.514619,0.602636,629,0.022222,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,209,1.632849,1.557426,1.710981,1759,0.038932,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,210,3.750488,3.631416,3.872471,3751,0.061237,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,211,7.939322,7.768824,8.112619,8241,0.087456,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,212,15.259446,15.024840,15.496797,16128,0.120156,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,213,25.908962,25.603581,26.217076,27490,0.156265,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,214,38.764497,38.367110,39.164975,36369,0.203267,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,215,55.082613,54.558068,55.610946,42161,0.268261,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,216,75.165824,74.434821,75.902217,40421,0.373866,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,217,95.158160,94.113202,96.211828,31683,0.534604,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,218,113.107774,111.592948,114.638023,21275,0.775456,,,,
1,Both Sexes,1,All Races / Ethnicities,40,Pancreas,219,111.563352,109.690852,113.459799,13523,0.959367,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,200,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,201,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,202,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,203,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,204,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,205,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,206,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,207,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,208,,,,,,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,209,0.179244,0.145355,0.218663,97,0.018199,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,210,0.698998,0.627578,0.776319,349,0.037416,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,211,2.539182,2.403730,2.680280,1314,0.070048,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,212,7.523960,7.290280,7.763224,3921,0.120156,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,213,19.242245,18.865635,19.624483,9931,0.193089,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,214,38.721196,38.146205,39.302683,17293,0.294451,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,215,68.480581,67.623430,69.345884,24368,0.438689,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,216,117.119980,115.763921,118.487961,28491,0.693868,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,217,207.928149,205.567153,210.309498,29627,1.208006,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,218,366.422515,362.074253,370.809964,27119,2.225078,,,,
2,Male,1,All Races / Ethnicities,66,Prostate,219,626.687432,618.909120,634.539090,24783,3.980833,,,,
