"geoid","name","intent","period","count_sup","rate","data_as_of","ttm_date_range"
"29","Missouri","FA_Deaths","2020","1426","23.20000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Deaths","2021","1414","22.90000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Deaths","2022","1489","24.10000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Deaths","2023","1324","21.40000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Deaths","2024","1234","19.90000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Deaths","TTM","1268","20.50000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"29","Missouri","FA_Homicide","2019","537","8.699999999999999","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","2020","683","11.10000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","2021","609","9.900000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","2022","629","10.20000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","2023","526","8.500000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","2024","460","7.400000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Homicide","TTM","443","7.100000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"29","Missouri","FA_Suicide","2019","681","11.10000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","2020","704","11.40000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","2021","747","12.10000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","2022","806","13.00000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","2023","746","12.00000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","2024","730","11.80000000000000","2026-05-14T00:00:00.000",
"29","Missouri","FA_Suicide","TTM","789","12.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"30","Montana","All_Homicide","2019","39","3.600000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","2020","65","6.000000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","2021","46","4.200000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","2022","57","5.100000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","2023","50","4.400000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","2024","48","4.200000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Homicide","TTM","42","3.700000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"30","Montana","All_Suicide","2019","289","27.00000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","2020","300","27.60000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","2021","350","31.60000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","2022","329","29.30000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","2023","310","27.40000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","2024","320","28.20000000000000","2026-05-14T00:00:00.000",
"30","Montana","All_Suicide","TTM","332","29.30000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"30","Montana","Drug_OD","2019","117","10.90000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","2020","136","12.50000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","2021","182","16.50000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","2022","194","17.30000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","2023","170","15.00000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","2024","143","12.60000000000000","2026-05-14T00:00:00.000",
"30","Montana","Drug_OD","TTM","161","14.20000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"30","Montana","FA_Deaths","2019","209","19.60000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","2020","238","21.90000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","2021","280","25.30000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","2022","274","24.40000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","2023","247","21.80000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","2024","247","21.80000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Deaths","TTM","260","23.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"30","Montana","FA_Homicide","2019","24","2.200000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","2020","33","3.000000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","2021","30","2.700000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","2022","39","3.500000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","2023","30","2.600000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","2024","25","2.200000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Homicide","TTM","28","2.500000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"30","Montana","FA_Suicide","2019","172","16.10000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","2020","189","17.40000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","2021","239","21.60000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","2022","221","19.70000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","2023","206","18.20000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","2024","212","18.70000000000000","2026-05-14T00:00:00.000",
"30","Montana","FA_Suicide","TTM","226","20.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"31","Nebraska","All_Homicide","2019","58","3.000000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","2020","76","3.900000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","2021","70","3.600000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","2022","73","3.700000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","2023","64","3.200000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","2024","59","3.000000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Homicide","TTM","59","3.000000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"31","Nebraska","All_Suicide","2019","309","16.00000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","2020","283","14.40000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","2021","288","14.70000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","2022","306","15.50000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","2023","284","14.40000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","2024","297","15.00000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","All_Suicide","TTM","330","16.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"31","Nebraska","Drug_OD","2019","130","6.700000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","2020","181","9.199999999999999","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","2021","186","9.500000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","2022","201","10.20000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","2023","150","7.600000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","2024","130","6.600000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","Drug_OD","TTM","127","6.400000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"31","Nebraska","FA_Deaths","2019","205","10.60000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","2020","197","10.00000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","2021","200","10.20000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","2022","244","12.40000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","2023","213","10.80000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","2024","218","11.00000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Deaths","TTM","241","12.20000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"31","Nebraska","FA_Homicide","2019","40","2.100000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","2020","49","2.500000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","2021","46","2.300000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","2022","48","2.400000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","2023","34","1.700000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","2024","43","2.200000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Homicide","TTM","37","1.900000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"31","Nebraska","FA_Suicide","2019","154","8.000000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","2020","139","7.100000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","2021","145","7.400000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","2022","185","9.400000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","2023","165","8.300000000000001","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","2024","170","8.600000000000000","2026-05-14T00:00:00.000",
"31","Nebraska","FA_Suicide","TTM","198","10.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"32","Nevada","All_Homicide","2019","166","5.400000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","2020","217","7.000000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","2021","264","8.400000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","2022","244","7.700000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","2023","258","8.100000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","2024","221","6.900000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Homicide","TTM","205","6.400000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"32","Nevada","All_Suicide","2019","642","20.80000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","2020","603","19.40000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","2021","691","22.00000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","2022","698","22.00000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","2023","690","21.60000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","2024","676","21.20000000000000","2026-05-14T00:00:00.000",
"32","Nevada","All_Suicide","TTM","619","19.40000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"32","Nevada","Drug_OD","2019","566","18.40000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","2020","776","24.90000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","2021","865","27.50000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","2022","926","29.10000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","2023","1213","38.00000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","2024","1161","36.30000000000000","2026-05-14T00:00:00.000",
"32","Nevada","Drug_OD","TTM","987","30.90000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"32","Nevada","FA_Deaths","2019","490","15.90000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","2020","547","17.60000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","2021","633","20.10000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","2022","618","19.40000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","2023","616","19.30000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","2024","582","18.20000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Deaths","TTM","524","16.40000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"32","Nevada","FA_Homicide","2019","118","3.800000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","2020","148","4.700000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","2021","199","6.300000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","2022","180","5.700000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","2023","185","5.800000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","2024","170","5.300000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Homicide","TTM","133","4.200000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"32","Nevada","FA_Suicide","2019","354","11.50000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","2020","372","11.90000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","2021","413","13.10000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","2022","422","13.30000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","2023","417","13.10000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","2024","402","12.60000000000000","2026-05-14T00:00:00.000",
"32","Nevada","FA_Suicide","TTM","382","12.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"33","New Hampshire","All_Homicide","2019","38","2.800000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","2020","14","1.000000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","2021","15","1.100000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","2022","25","1.800000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","2023","29","2.100000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","2024","18","1.300000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Homicide","TTM","17","1.200000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"33","New Hampshire","All_Suicide","2019","255","18.80000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","2020","234","17.00000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","2021","223","16.10000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","2022","247","17.70000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","2023","221","15.80000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","2024","248","17.70000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","All_Suicide","TTM","252","18.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"33","New Hampshire","Drug_OD","2019","382","28.10000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","2020","358","26.00000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","2021","415","29.90000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","2022","462","33.00000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","2023","423","30.20000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","2024","262","18.70000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","Drug_OD","TTM","227","16.20000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"33","New Hampshire","FA_Deaths","2019","156","11.50000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","2020","128","9.300000000000001","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","2021","123","8.900000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","2022","156","11.20000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","2023","143","10.20000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","2024","152","10.80000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Deaths","TTM","164","11.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"33","New Hampshire","FA_Homicide","2019","20","1.500000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","2020","1-9","-999.0000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","2021","1-9","-999.0000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","2022","18","1.300000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","2023","14","1.000000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","2024","11","0.8000000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Homicide","TTM","10","0.7000000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"33","New Hampshire","FA_Suicide","2019","132","9.699999999999999","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","2020","118","8.600000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","2021","111","8.000000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","2022","134","9.600000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","2023","122","8.699999999999999","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","2024","133","9.500000000000000","2026-05-14T00:00:00.000",
"33","New Hampshire","FA_Suicide","TTM","150","10.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"34","New Jersey","All_Homicide","2019","287","3.200000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","2020","362","3.900000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","2021","409","4.400000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","2022","332","3.600000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","2023","293","3.200000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","2024","264","2.800000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Homicide","TTM","196","2.100000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"34","New Jersey","All_Suicide","2019","762","8.600000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","2020","679","7.300000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","2021","688","7.400000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","2022","769","8.300000000000001","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","2023","709","7.600000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","2024","682","7.300000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","All_Suicide","TTM","728","7.800000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"34","New Jersey","Drug_OD","2019","2713","30.50000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","2020","2755","29.70000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","2021","2956","31.90000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","2022","2888","31.20000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","2023","2608","28.10000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","2024","1905","20.50000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","Drug_OD","TTM","1518","16.30000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"34","New Jersey","FA_Deaths","2019","368","4.100000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","2020","443","4.800000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","2021","475","5.100000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","2022","468","5.100000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","2023","430","4.600000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","2024","393","4.200000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Deaths","TTM","352","3.800000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"34","New Jersey","FA_Homicide","2019","193","2.200000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","2020","253","2.700000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","2021","276","3.000000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","2022","235","2.500000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","2023","203","2.200000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","2024","164","1.800000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Homicide","TTM","116","1.200000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"34","New Jersey","FA_Suicide","2019","173","1.900000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","2020","181","2.000000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","2021","195","2.100000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","2022","229","2.500000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","2023","214","2.300000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","2024","222","2.400000000000000","2026-05-14T00:00:00.000",
"34","New Jersey","FA_Suicide","TTM","225","2.400000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"35","New Mexico","All_Homicide","2019","230","11.00000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","2020","216","10.20000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","2021","306","14.50000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","2022","290","13.70000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","2023","290","13.70000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","2024","268","12.70000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Homicide","TTM","213","10.10000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"35","New Mexico","All_Suicide","2019","513","24.50000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","2020","516","24.40000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","2021","533","25.20000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","2022","525","24.80000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","2023","489","23.10000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","2024","532","25.20000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","All_Suicide","TTM","445","21.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"35","New Mexico","Drug_OD","2019","551","26.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","2020","737","34.80000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","2021","1002","47.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","2022","971","45.90000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","2023","965","45.60000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","2024","733","34.70000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","Drug_OD","TTM","880","41.60000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"35","New Mexico","FA_Deaths","2019","471","22.50000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","2020","479","22.60000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","2021","578","27.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","2022","571","27.00000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","2023","530","25.10000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","2024","563","26.60000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Deaths","TTM","462","21.90000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"35","New Mexico","FA_Homicide","2019","158","7.500000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","2020","149","7.000000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","2021","230","10.90000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","2022","218","10.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","2023","218","10.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","2024","206","9.699999999999999","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Homicide","TTM","151","7.100000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"35","New Mexico","FA_Suicide","2019","284","13.50000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","2020","303","14.30000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","2021","305","14.40000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","2022","306","14.50000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","2023","284","13.40000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","2024","317","15.00000000000000","2026-05-14T00:00:00.000",
"35","New Mexico","FA_Suicide","TTM","278","13.10000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"36","New York","All_Homicide","2019","601","3.100000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","2020","875","4.400000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","2021","918","4.600000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","2022","853","4.300000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","2023","745","3.800000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","2024","693","3.500000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Homicide","TTM","579","3.000000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"36","New York","All_Suicide","2019","1705","8.800000000000001","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","2020","1642","8.199999999999999","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","2021","1660","8.400000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","2022","1765","9.000000000000000","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","2023","1717","8.800000000000001","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","2024","1701","8.699999999999999","2026-05-14T00:00:00.000",
"36","New York","All_Suicide","TTM","1669","8.500000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"36","New York","Drug_OD","2019","3403","17.50000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","2020","4751","23.60000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","2021","5613","28.30000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","2022","6112","31.10000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","2023","6098","31.20000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","2024","4238","21.70000000000000","2026-05-14T00:00:00.000",
"36","New York","Drug_OD","TTM","3259","16.70000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"36","New York","FA_Deaths","2019","804","4.100000000000000","2026-05-14T00:00:00.000",
"36","New York","FA_Deaths","2020","1052","5.200000000000000","2026-05-14T00:00:00.000",
"36","New York","FA_Deaths","2021","1078","5.400000000000000","2026-05-14T00:00:00.000",
"36","New York","FA_Deaths","2022","1044","5.300000000000000","2026-05-14T00:00:00.000",
