"week_end","condition","percent_visits","age_group"
"2025-01-04T00:00:00.000","Pneumonia","2.7","Infants 0-1"
"2025-01-04T00:00:00.000","Pneumonia","3.9","Kids 2-4"
"2025-01-04T00:00:00.000","Pneumonia","3.1","Kids 5-17"
"2025-01-04T00:00:00.000","Pneumonia","1.6","Adults 18-49"
"2025-01-04T00:00:00.000","Pneumonia","3.4","Adults 50-64"
"2025-01-04T00:00:00.000","Pneumonia","5.9","Seniors 65+"
"2025-01-04T00:00:00.000","Pneumonia","3.3","Overall"
"2025-01-11T00:00:00.000","Pneumonia","2.5","Infants 0-1"
"2025-01-11T00:00:00.000","Pneumonia","3.1","Kids 2-4"
"2025-01-11T00:00:00.000","Pneumonia","2.4","Kids 5-17"
"2025-01-11T00:00:00.000","Pneumonia","1.6","Adults 18-49"
"2025-01-11T00:00:00.000","Pneumonia","3.3","Adults 50-64"
"2025-01-11T00:00:00.000","Pneumonia","5.7","Seniors 65+"
"2025-01-11T00:00:00.000","Pneumonia","3.1","Overall"
"2025-01-18T00:00:00.000","Pneumonia","2.2","Infants 0-1"
"2025-01-18T00:00:00.000","Pneumonia","2.9","Kids 2-4"
"2025-01-18T00:00:00.000","Pneumonia","2.0","Kids 5-17"
"2025-01-18T00:00:00.000","Pneumonia","1.5","Adults 18-49"
"2025-01-18T00:00:00.000","Pneumonia","3.1","Adults 50-64"
"2025-01-18T00:00:00.000","Pneumonia","5.1","Seniors 65+"
"2025-01-18T00:00:00.000","Pneumonia","2.8","Overall"
"2025-01-25T00:00:00.000","Pneumonia","2.2","Infants 0-1"
"2025-01-25T00:00:00.000","Pneumonia","2.8","Kids 2-4"
"2025-01-25T00:00:00.000","Pneumonia","2.1","Kids 5-17"
"2025-01-25T00:00:00.000","Pneumonia","1.5","Adults 18-49"
"2025-01-25T00:00:00.000","Pneumonia","3.2","Adults 50-64"
"2025-01-25T00:00:00.000","Pneumonia","5.2","Seniors 65+"
"2025-01-25T00:00:00.000","Pneumonia","2.8","Overall"
"2025-02-01T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-02-01T00:00:00.000","Pneumonia","2.7","Kids 2-4"
"2025-02-01T00:00:00.000","Pneumonia","1.9","Kids 5-17"
"2025-02-01T00:00:00.000","Pneumonia","1.5","Adults 18-49"
"2025-02-01T00:00:00.000","Pneumonia","3.3","Adults 50-64"
"2025-02-01T00:00:00.000","Pneumonia","5.3","Seniors 65+"
"2025-02-01T00:00:00.000","Pneumonia","2.8","Overall"
"2025-02-08T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-02-08T00:00:00.000","Pneumonia","2.7","Kids 2-4"
"2025-02-08T00:00:00.000","Pneumonia","1.9","Kids 5-17"
"2025-02-08T00:00:00.000","Pneumonia","1.4","Adults 18-49"
"2025-02-08T00:00:00.000","Pneumonia","3.4","Adults 50-64"
"2025-02-08T00:00:00.000","Pneumonia","5.4","Seniors 65+"
"2025-02-08T00:00:00.000","Pneumonia","2.9","Overall"
"2025-02-15T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-02-15T00:00:00.000","Pneumonia","2.9","Kids 2-4"
"2025-02-15T00:00:00.000","Pneumonia","1.9","Kids 5-17"
"2025-02-15T00:00:00.000","Pneumonia","1.4","Adults 18-49"
"2025-02-15T00:00:00.000","Pneumonia","3.4","Adults 50-64"
"2025-02-15T00:00:00.000","Pneumonia","5.4","Seniors 65+"
"2025-02-15T00:00:00.000","Pneumonia","2.9","Overall"
"2025-02-22T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-02-22T00:00:00.000","Pneumonia","2.9","Kids 2-4"
"2025-02-22T00:00:00.000","Pneumonia","1.9","Kids 5-17"
"2025-02-22T00:00:00.000","Pneumonia","1.4","Adults 18-49"
"2025-02-22T00:00:00.000","Pneumonia","3.3","Adults 50-64"
"2025-02-22T00:00:00.000","Pneumonia","5.3","Seniors 65+"
"2025-02-22T00:00:00.000","Pneumonia","2.8","Overall"
"2025-03-01T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-03-01T00:00:00.000","Pneumonia","2.5","Kids 2-4"
"2025-03-01T00:00:00.000","Pneumonia","1.6","Kids 5-17"
"2025-03-01T00:00:00.000","Pneumonia","1.2","Adults 18-49"
"2025-03-01T00:00:00.000","Pneumonia","3.0","Adults 50-64"
"2025-03-01T00:00:00.000","Pneumonia","5.1","Seniors 65+"
"2025-03-01T00:00:00.000","Pneumonia","2.6","Overall"
"2025-03-08T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-03-08T00:00:00.000","Pneumonia","2.6","Kids 2-4"
"2025-03-08T00:00:00.000","Pneumonia","1.6","Kids 5-17"
"2025-03-08T00:00:00.000","Pneumonia","1.2","Adults 18-49"
"2025-03-08T00:00:00.000","Pneumonia","2.9","Adults 50-64"
"2025-03-08T00:00:00.000","Pneumonia","4.9","Seniors 65+"
"2025-03-08T00:00:00.000","Pneumonia","2.6","Overall"
"2025-03-15T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-03-15T00:00:00.000","Pneumonia","2.6","Kids 2-4"
"2025-03-15T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2025-03-15T00:00:00.000","Pneumonia","1.1","Adults 18-49"
"2025-03-15T00:00:00.000","Pneumonia","2.8","Adults 50-64"
"2025-03-15T00:00:00.000","Pneumonia","4.8","Seniors 65+"
"2025-03-15T00:00:00.000","Pneumonia","2.5","Overall"
"2025-03-22T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-03-22T00:00:00.000","Pneumonia","2.5","Kids 2-4"
"2025-03-22T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2025-03-22T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-03-22T00:00:00.000","Pneumonia","2.6","Adults 50-64"
"2025-03-22T00:00:00.000","Pneumonia","4.6","Seniors 65+"
"2025-03-22T00:00:00.000","Pneumonia","2.3","Overall"
"2025-03-29T00:00:00.000","Pneumonia","1.9","Infants 0-1"
"2025-03-29T00:00:00.000","Pneumonia","2.4","Kids 2-4"
"2025-03-29T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2025-03-29T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-03-29T00:00:00.000","Pneumonia","2.5","Adults 50-64"
"2025-03-29T00:00:00.000","Pneumonia","4.5","Seniors 65+"
"2025-03-29T00:00:00.000","Pneumonia","2.3","Overall"
"2025-04-05T00:00:00.000","Pneumonia","1.9","Infants 0-1"
"2025-04-05T00:00:00.000","Pneumonia","2.4","Kids 2-4"
"2025-04-05T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2025-04-05T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-04-05T00:00:00.000","Pneumonia","2.5","Adults 50-64"
"2025-04-05T00:00:00.000","Pneumonia","4.4","Seniors 65+"
"2025-04-05T00:00:00.000","Pneumonia","2.2","Overall"
"2025-04-12T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-04-12T00:00:00.000","Pneumonia","2.5","Kids 2-4"
"2025-04-12T00:00:00.000","Pneumonia","1.4","Kids 5-17"
"2025-04-12T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-04-12T00:00:00.000","Pneumonia","2.3","Adults 50-64"
"2025-04-12T00:00:00.000","Pneumonia","4.3","Seniors 65+"
"2025-04-12T00:00:00.000","Pneumonia","2.2","Overall"
"2025-04-19T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-04-19T00:00:00.000","Pneumonia","2.4","Kids 2-4"
"2025-04-19T00:00:00.000","Pneumonia","1.4","Kids 5-17"
"2025-04-19T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-04-19T00:00:00.000","Pneumonia","2.3","Adults 50-64"
"2025-04-19T00:00:00.000","Pneumonia","4.2","Seniors 65+"
"2025-04-19T00:00:00.000","Pneumonia","2.2","Overall"
"2025-04-26T00:00:00.000","Pneumonia","2.1","Infants 0-1"
"2025-04-26T00:00:00.000","Pneumonia","2.4","Kids 2-4"
"2025-04-26T00:00:00.000","Pneumonia","1.4","Kids 5-17"
"2025-04-26T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-04-26T00:00:00.000","Pneumonia","2.3","Adults 50-64"
"2025-04-26T00:00:00.000","Pneumonia","4.3","Seniors 65+"
"2025-04-26T00:00:00.000","Pneumonia","2.2","Overall"
"2025-05-03T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-05-03T00:00:00.000","Pneumonia","2.3","Kids 2-4"
"2025-05-03T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-05-03T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-05-03T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-05-03T00:00:00.000","Pneumonia","4.2","Seniors 65+"
"2025-05-03T00:00:00.000","Pneumonia","2.1","Overall"
"2025-05-10T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-05-10T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2025-05-10T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-05-10T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-05-10T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-05-10T00:00:00.000","Pneumonia","4.1","Seniors 65+"
"2025-05-10T00:00:00.000","Pneumonia","2.0","Overall"
"2025-05-17T00:00:00.000","Pneumonia","1.9","Infants 0-1"
"2025-05-17T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2025-05-17T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-05-17T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-05-17T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-05-17T00:00:00.000","Pneumonia","4.1","Seniors 65+"
"2025-05-17T00:00:00.000","Pneumonia","2.1","Overall"
"2025-05-24T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2025-05-24T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2025-05-24T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-05-24T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-05-24T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-05-24T00:00:00.000","Pneumonia","4.1","Seniors 65+"
"2025-05-24T00:00:00.000","Pneumonia","2.1","Overall"
"2025-05-31T00:00:00.000","Pneumonia","1.8","Infants 0-1"
"2025-05-31T00:00:00.000","Pneumonia","2.1","Kids 2-4"
"2025-05-31T00:00:00.000","Pneumonia","1.4","Kids 5-17"
"2025-05-31T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-05-31T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-05-31T00:00:00.000","Pneumonia","4.2","Seniors 65+"
"2025-05-31T00:00:00.000","Pneumonia","2.1","Overall"
"2025-06-07T00:00:00.000","Pneumonia","1.7","Infants 0-1"
"2025-06-07T00:00:00.000","Pneumonia","1.8","Kids 2-4"
"2025-06-07T00:00:00.000","Pneumonia","1.2","Kids 5-17"
"2025-06-07T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-06-07T00:00:00.000","Pneumonia","2.2","Adults 50-64"
"2025-06-07T00:00:00.000","Pneumonia","4.0","Seniors 65+"
"2025-06-07T00:00:00.000","Pneumonia","2.0","Overall"
"2025-06-14T00:00:00.000","Pneumonia","1.7","Infants 0-1"
"2025-06-14T00:00:00.000","Pneumonia","1.8","Kids 2-4"
"2025-06-14T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2025-06-14T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-06-14T00:00:00.000","Pneumonia","2.1","Adults 50-64"
"2025-06-14T00:00:00.000","Pneumonia","3.9","Seniors 65+"
"2025-06-14T00:00:00.000","Pneumonia","2.0","Overall"
"2025-06-21T00:00:00.000","Pneumonia","1.4","Infants 0-1"
"2025-06-21T00:00:00.000","Pneumonia","1.5","Kids 2-4"
"2025-06-21T00:00:00.000","Pneumonia","1.0","Kids 5-17"
"2025-06-21T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-06-21T00:00:00.000","Pneumonia","2.0","Adults 50-64"
"2025-06-21T00:00:00.000","Pneumonia","3.8","Seniors 65+"
"2025-06-21T00:00:00.000","Pneumonia","1.9","Overall"
"2025-06-28T00:00:00.000","Pneumonia","1.3","Infants 0-1"
"2025-06-28T00:00:00.000","Pneumonia","1.4","Kids 2-4"
"2025-06-28T00:00:00.000","Pneumonia","1.0","Kids 5-17"
"2025-06-28T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-06-28T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-06-28T00:00:00.000","Pneumonia","3.7","Seniors 65+"
"2025-06-28T00:00:00.000","Pneumonia","1.8","Overall"
"2025-07-05T00:00:00.000","Pneumonia","1.3","Infants 0-1"
"2025-07-05T00:00:00.000","Pneumonia","1.3","Kids 2-4"
"2025-07-05T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-07-05T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-07-05T00:00:00.000","Pneumonia","1.8","Adults 50-64"
"2025-07-05T00:00:00.000","Pneumonia","3.5","Seniors 65+"
"2025-07-05T00:00:00.000","Pneumonia","1.7","Overall"
"2025-07-12T00:00:00.000","Pneumonia","1.1","Infants 0-1"
"2025-07-12T00:00:00.000","Pneumonia","1.2","Kids 2-4"
"2025-07-12T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-07-12T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-07-12T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-07-12T00:00:00.000","Pneumonia","3.4","Seniors 65+"
"2025-07-12T00:00:00.000","Pneumonia","1.6","Overall"
"2025-07-19T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-07-19T00:00:00.000","Pneumonia","1.1","Kids 2-4"
"2025-07-19T00:00:00.000","Pneumonia","0.7","Kids 5-17"
"2025-07-19T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-07-19T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-07-19T00:00:00.000","Pneumonia","3.4","Seniors 65+"
"2025-07-19T00:00:00.000","Pneumonia","1.6","Overall"
"2025-07-26T00:00:00.000","Pneumonia","0.9","Infants 0-1"
"2025-07-26T00:00:00.000","Pneumonia","1.1","Kids 2-4"
"2025-07-26T00:00:00.000","Pneumonia","0.7","Kids 5-17"
"2025-07-26T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-07-26T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-07-26T00:00:00.000","Pneumonia","3.4","Seniors 65+"
"2025-07-26T00:00:00.000","Pneumonia","1.6","Overall"
"2025-08-02T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-08-02T00:00:00.000","Pneumonia","1.0","Kids 2-4"
"2025-08-02T00:00:00.000","Pneumonia","0.6","Kids 5-17"
"2025-08-02T00:00:00.000","Pneumonia","0.6","Adults 18-49"
"2025-08-02T00:00:00.000","Pneumonia","1.6","Adults 50-64"
"2025-08-02T00:00:00.000","Pneumonia","3.2","Seniors 65+"
"2025-08-02T00:00:00.000","Pneumonia","1.5","Overall"
"2025-08-09T00:00:00.000","Pneumonia","0.9","Infants 0-1"
"2025-08-09T00:00:00.000","Pneumonia","1.1","Kids 2-4"
"2025-08-09T00:00:00.000","Pneumonia","0.6","Kids 5-17"
"2025-08-09T00:00:00.000","Pneumonia","0.6","Adults 18-49"
"2025-08-09T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-08-09T00:00:00.000","Pneumonia","3.3","Seniors 65+"
"2025-08-09T00:00:00.000","Pneumonia","1.5","Overall"
"2025-08-16T00:00:00.000","Pneumonia","0.9","Infants 0-1"
"2025-08-16T00:00:00.000","Pneumonia","1.1","Kids 2-4"
"2025-08-16T00:00:00.000","Pneumonia","0.6","Kids 5-17"
"2025-08-16T00:00:00.000","Pneumonia","0.6","Adults 18-49"
"2025-08-16T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-08-16T00:00:00.000","Pneumonia","3.3","Seniors 65+"
"2025-08-16T00:00:00.000","Pneumonia","1.5","Overall"
"2025-08-23T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-08-23T00:00:00.000","Pneumonia","1.2","Kids 2-4"
"2025-08-23T00:00:00.000","Pneumonia","0.7","Kids 5-17"
"2025-08-23T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-08-23T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-08-23T00:00:00.000","Pneumonia","3.2","Seniors 65+"
"2025-08-23T00:00:00.000","Pneumonia","1.5","Overall"
"2025-08-30T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-08-30T00:00:00.000","Pneumonia","1.3","Kids 2-4"
"2025-08-30T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-08-30T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-08-30T00:00:00.000","Pneumonia","1.7","Adults 50-64"
"2025-08-30T00:00:00.000","Pneumonia","3.3","Seniors 65+"
"2025-08-30T00:00:00.000","Pneumonia","1.6","Overall"
"2025-09-06T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-09-06T00:00:00.000","Pneumonia","1.4","Kids 2-4"
"2025-09-06T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-09-06T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-09-06T00:00:00.000","Pneumonia","1.8","Adults 50-64"
"2025-09-06T00:00:00.000","Pneumonia","3.4","Seniors 65+"
"2025-09-06T00:00:00.000","Pneumonia","1.6","Overall"
"2025-09-13T00:00:00.000","Pneumonia","1.1","Infants 0-1"
"2025-09-13T00:00:00.000","Pneumonia","1.3","Kids 2-4"
"2025-09-13T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-09-13T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-09-13T00:00:00.000","Pneumonia","1.8","Adults 50-64"
"2025-09-13T00:00:00.000","Pneumonia","3.5","Seniors 65+"
"2025-09-13T00:00:00.000","Pneumonia","1.7","Overall"
"2025-09-20T00:00:00.000","Pneumonia","1.0","Infants 0-1"
"2025-09-20T00:00:00.000","Pneumonia","1.4","Kids 2-4"
"2025-09-20T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-09-20T00:00:00.000","Pneumonia","0.7","Adults 18-49"
"2025-09-20T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-09-20T00:00:00.000","Pneumonia","3.5","Seniors 65+"
"2025-09-20T00:00:00.000","Pneumonia","1.7","Overall"
"2025-09-27T00:00:00.000","Pneumonia","1.2","Infants 0-1"
"2025-09-27T00:00:00.000","Pneumonia","1.5","Kids 2-4"
"2025-09-27T00:00:00.000","Pneumonia","0.8","Kids 5-17"
"2025-09-27T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-09-27T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-09-27T00:00:00.000","Pneumonia","3.5","Seniors 65+"
"2025-09-27T00:00:00.000","Pneumonia","1.7","Overall"
"2025-10-04T00:00:00.000","Pneumonia","1.1","Infants 0-1"
"2025-10-04T00:00:00.000","Pneumonia","1.5","Kids 2-4"
"2025-10-04T00:00:00.000","Pneumonia","0.9","Kids 5-17"
"2025-10-04T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-10-04T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-10-04T00:00:00.000","Pneumonia","3.5","Seniors 65+"
"2025-10-04T00:00:00.000","Pneumonia","1.7","Overall"
"2025-10-11T00:00:00.000","Pneumonia","1.1","Infants 0-1"
"2025-10-11T00:00:00.000","Pneumonia","1.6","Kids 2-4"
"2025-10-11T00:00:00.000","Pneumonia","0.9","Kids 5-17"
"2025-10-11T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-10-11T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-10-11T00:00:00.000","Pneumonia","3.6","Seniors 65+"
"2025-10-11T00:00:00.000","Pneumonia","1.7","Overall"
"2025-10-18T00:00:00.000","Pneumonia","1.2","Infants 0-1"
"2025-10-18T00:00:00.000","Pneumonia","1.7","Kids 2-4"
"2025-10-18T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2025-10-18T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-10-18T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-10-18T00:00:00.000","Pneumonia","3.7","Seniors 65+"
"2025-10-18T00:00:00.000","Pneumonia","1.8","Overall"
"2025-10-25T00:00:00.000","Pneumonia","1.3","Infants 0-1"
"2025-10-25T00:00:00.000","Pneumonia","1.8","Kids 2-4"
"2025-10-25T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2025-10-25T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-10-25T00:00:00.000","Pneumonia","1.9","Adults 50-64"
"2025-10-25T00:00:00.000","Pneumonia","3.7","Seniors 65+"
"2025-10-25T00:00:00.000","Pneumonia","1.8","Overall"
"2025-11-01T00:00:00.000","Pneumonia","1.3","Infants 0-1"
"2025-11-01T00:00:00.000","Pneumonia","2.0","Kids 2-4"
"2025-11-01T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2025-11-01T00:00:00.000","Pneumonia","0.8","Adults 18-49"
"2025-11-01T00:00:00.000","Pneumonia","2.0","Adults 50-64"
"2025-11-01T00:00:00.000","Pneumonia","3.7","Seniors 65+"
"2025-11-01T00:00:00.000","Pneumonia","1.9","Overall"
"2025-11-08T00:00:00.000","Pneumonia","1.4","Infants 0-1"
"2025-11-08T00:00:00.000","Pneumonia","2.0","Kids 2-4"
"2025-11-08T00:00:00.000","Pneumonia","1.2","Kids 5-17"
"2025-11-08T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-11-08T00:00:00.000","Pneumonia","2.0","Adults 50-64"
"2025-11-08T00:00:00.000","Pneumonia","3.8","Seniors 65+"
"2025-11-08T00:00:00.000","Pneumonia","1.9","Overall"
"2025-11-15T00:00:00.000","Pneumonia","1.5","Infants 0-1"
"2025-11-15T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2025-11-15T00:00:00.000","Pneumonia","1.2","Kids 5-17"
"2025-11-15T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-11-15T00:00:00.000","Pneumonia","2.1","Adults 50-64"
"2025-11-15T00:00:00.000","Pneumonia","3.9","Seniors 65+"
"2025-11-15T00:00:00.000","Pneumonia","2.0","Overall"
"2025-11-22T00:00:00.000","Pneumonia","1.5","Infants 0-1"
"2025-11-22T00:00:00.000","Pneumonia","2.3","Kids 2-4"
"2025-11-22T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-11-22T00:00:00.000","Pneumonia","0.9","Adults 18-49"
"2025-11-22T00:00:00.000","Pneumonia","2.1","Adults 50-64"
"2025-11-22T00:00:00.000","Pneumonia","3.9","Seniors 65+"
"2025-11-22T00:00:00.000","Pneumonia","2.0","Overall"
"2025-11-29T00:00:00.000","Pneumonia","1.6","Infants 0-1"
"2025-11-29T00:00:00.000","Pneumonia","2.3","Kids 2-4"
"2025-11-29T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2025-11-29T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-11-29T00:00:00.000","Pneumonia","2.3","Adults 50-64"
"2025-11-29T00:00:00.000","Pneumonia","4.1","Seniors 65+"
"2025-11-29T00:00:00.000","Pneumonia","2.1","Overall"
"2025-12-06T00:00:00.000","Pneumonia","1.6","Infants 0-1"
"2025-12-06T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2025-12-06T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-12-06T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-12-06T00:00:00.000","Pneumonia","2.4","Adults 50-64"
"2025-12-06T00:00:00.000","Pneumonia","4.5","Seniors 65+"
"2025-12-06T00:00:00.000","Pneumonia","2.2","Overall"
"2025-12-13T00:00:00.000","Pneumonia","1.7","Infants 0-1"
"2025-12-13T00:00:00.000","Pneumonia","2.3","Kids 2-4"
"2025-12-13T00:00:00.000","Pneumonia","1.3","Kids 5-17"
"2025-12-13T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2025-12-13T00:00:00.000","Pneumonia","2.4","Adults 50-64"
"2025-12-13T00:00:00.000","Pneumonia","4.5","Seniors 65+"
"2025-12-13T00:00:00.000","Pneumonia","2.2","Overall"
"2025-12-20T00:00:00.000","Pneumonia","1.8","Infants 0-1"
"2025-12-20T00:00:00.000","Pneumonia","2.3","Kids 2-4"
"2025-12-20T00:00:00.000","Pneumonia","1.4","Kids 5-17"
"2025-12-20T00:00:00.000","Pneumonia","1.1","Adults 18-49"
"2025-12-20T00:00:00.000","Pneumonia","2.5","Adults 50-64"
"2025-12-20T00:00:00.000","Pneumonia","4.5","Seniors 65+"
"2025-12-20T00:00:00.000","Pneumonia","2.3","Overall"
"2025-12-27T00:00:00.000","Pneumonia","1.8","Infants 0-1"
"2025-12-27T00:00:00.000","Pneumonia","2.5","Kids 2-4"
"2025-12-27T00:00:00.000","Pneumonia","1.6","Kids 5-17"
"2025-12-27T00:00:00.000","Pneumonia","1.2","Adults 18-49"
"2025-12-27T00:00:00.000","Pneumonia","2.8","Adults 50-64"
"2025-12-27T00:00:00.000","Pneumonia","5.2","Seniors 65+"
"2025-12-27T00:00:00.000","Pneumonia","2.6","Overall"
"2026-01-03T00:00:00.000","Pneumonia","2.0","Infants 0-1"
"2026-01-03T00:00:00.000","Pneumonia","2.5","Kids 2-4"
"2026-01-03T00:00:00.000","Pneumonia","1.5","Kids 5-17"
"2026-01-03T00:00:00.000","Pneumonia","1.3","Adults 18-49"
"2026-01-03T00:00:00.000","Pneumonia","3.1","Adults 50-64"
"2026-01-03T00:00:00.000","Pneumonia","5.8","Seniors 65+"
"2026-01-03T00:00:00.000","Pneumonia","2.9","Overall"
"2026-01-10T00:00:00.000","Pneumonia","1.8","Infants 0-1"
"2026-01-10T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2026-01-10T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2026-01-10T00:00:00.000","Pneumonia","1.2","Adults 18-49"
"2026-01-10T00:00:00.000","Pneumonia","2.9","Adults 50-64"
"2026-01-10T00:00:00.000","Pneumonia","5.5","Seniors 65+"
"2026-01-10T00:00:00.000","Pneumonia","2.6","Overall"
"2026-01-17T00:00:00.000","Pneumonia","1.8","Infants 0-1"
"2026-01-17T00:00:00.000","Pneumonia","2.2","Kids 2-4"
"2026-01-17T00:00:00.000","Pneumonia","1.1","Kids 5-17"
"2026-01-17T00:00:00.000","Pneumonia","1.1","Adults 18-49"
"2026-01-17T00:00:00.000","Pneumonia","2.7","Adults 50-64"
"2026-01-17T00:00:00.000","Pneumonia","4.9","Seniors 65+"
"2026-01-17T00:00:00.000","Pneumonia","2.4","Overall"
"2026-01-24T00:00:00.000","Pneumonia","1.9","Infants 0-1"
"2026-01-24T00:00:00.000","Pneumonia","2.4","Kids 2-4"
"2026-01-24T00:00:00.000","Pneumonia","1.2","Kids 5-17"
"2026-01-24T00:00:00.000","Pneumonia","1.0","Adults 18-49"
"2026-01-24T00:00:00.000","Pneumonia","2.5","Adults 50-64"
"2026-01-24T00:00:00.000","Pneumonia","4.8","Seniors 65+"
"2026-01-24T00:00:00.000","Pneumonia","2.3","Overall"
"2026-01-31T00:00:00.000","Pneumonia","1.9","Infants 0-1"
"2026-01-31T00:00:00.000","Pneumonia","2.4","Kids 2-4"
