"state","season","week_ending_date","age_category","sex","race","rate","cumulative_rate","type"
"RSV-NET","2021-22","2021-11-20","0-<1 year","All","All","40.3","266.4","Crude Rate"
"RSV-NET","2021-22","2021-11-27","0-<1 year","All","All","37.5","303.9","Crude Rate"
"RSV-NET","2021-22","2021-12-04","0-<1 year","All","All","43.5","347.3","Crude Rate"
"RSV-NET","2021-22","2021-12-11","0-<1 year","All","All","40.9","388.3","Crude Rate"
"RSV-NET","2021-22","2021-12-18","0-<1 year","All","All","37.2","425.4","Crude Rate"
"RSV-NET","2021-22","2021-12-25","0-<1 year","All","All","31.2","456.6","Crude Rate"
"RSV-NET","2021-22","2022-01-01","0-<1 year","All","All","36.8","493.5","Crude Rate"
"RSV-NET","2021-22","2022-01-08","0-<1 year","All","All","25.2","518.6","Crude Rate"
"RSV-NET","2021-22","2022-01-15","0-<1 year","All","All","14.2","532.8","Crude Rate"
"RSV-NET","2021-22","2022-01-22","0-<1 year","All","All","12.0","544.8","Crude Rate"
"RSV-NET","2021-22","2022-01-29","0-<1 year","All","All","4.4","549.2","Crude Rate"
"RSV-NET","2021-22","2022-02-05","0-<1 year","All","All","7.6","556.7","Crude Rate"
"RSV-NET","2021-22","2022-02-12","0-<1 year","All","All","4.1","560.8","Crude Rate"
"RSV-NET","2021-22","2022-02-19","0-<1 year","All","All","5.7","566.5","Crude Rate"
"RSV-NET","2021-22","2022-02-26","0-<1 year","All","All","6.6","573.1","Crude Rate"
"RSV-NET","2021-22","2022-03-05","0-<1 year","All","All","5.7","578.8","Crude Rate"
"RSV-NET","2021-22","2022-03-12","0-<1 year","All","All","6.3","585.1","Crude Rate"
"RSV-NET","2021-22","2022-03-19","0-<1 year","All","All","4.7","589.8","Crude Rate"
"RSV-NET","2021-22","2022-03-26","0-<1 year","All","All","5.4","595.2","Crude Rate"
"RSV-NET","2021-22","2022-04-02","0-<1 year","All","All","6.6","601.8","Crude Rate"
"RSV-NET","2021-22","2022-04-09","0-<1 year","All","All","6.3","608.1","Crude Rate"
"RSV-NET","2021-22","2022-04-16","0-<1 year","All","All","6.3","614.4","Crude Rate"
"RSV-NET","2021-22","2022-04-23","0-<1 year","All","All","7.9","622.2","Crude Rate"
"RSV-NET","2021-22","2022-04-30","0-<1 year","All","All","6.9","629.2","Crude Rate"
"RSV-NET","2021-22","2022-05-07","0-<1 year","All","All","5.4","634.5","Crude Rate"
"RSV-NET","2021-22","2022-05-14","0-<1 year","All","All","8.2","642.7","Crude Rate"
"RSV-NET","2021-22","2022-05-21","0-<1 year","All","All","6.0","648.7","Crude Rate"
"RSV-NET","2021-22","2022-05-28","0-<1 year","All","All","7.6","656.3","Crude Rate"
"RSV-NET","2021-22","2022-06-04","0-<1 year","All","All","11.7","667.9","Crude Rate"
"RSV-NET","2021-22","2022-06-11","0-<1 year","All","All","9.8","677.7","Crude Rate"
"RSV-NET","2021-22","2022-06-18","0-<1 year","All","All","15.1","692.8","Crude Rate"
"RSV-NET","2021-22","2022-06-25","0-<1 year","All","All","14.2","707.0","Crude Rate"
"RSV-NET","2021-22","2022-07-02","0-<1 year","All","All","10.1","717.0","Crude Rate"
"RSV-NET","2021-22","2022-07-09","0-<1 year","All","All","10.4","727.4","Crude Rate"
"RSV-NET","2021-22","2022-07-16","0-<1 year","All","All","14.5","741.9","Crude Rate"
"RSV-NET","2021-22","2022-07-23","0-<1 year","All","All","16.1","758.0","Crude Rate"
"RSV-NET","2021-22","2022-07-30","0-<1 year","All","All","14.2","772.1","Crude Rate"
"RSV-NET","2021-22","2022-08-06","0-<1 year","All","All","19.2","791.4","Crude Rate"
"RSV-NET","2021-22","2022-08-13","0-<1 year","All","All","11.0","802.4","Crude Rate"
"RSV-NET","2021-22","2022-08-20","0-<1 year","All","All","15.1","817.5","Crude Rate"
"RSV-NET","2021-22","2022-08-27","0-<1 year","All","All","18.6","836.1","Crude Rate"
"RSV-NET","2021-22","2022-09-03","0-<1 year","All","All","20.5","856.5","Crude Rate"
"RSV-NET","2021-22","2022-09-10","0-<1 year","All","All","23.0","879.5","Crude Rate"
"RSV-NET","2021-22","2022-09-17","0-<1 year","All","All","29.6","909.1","Crude Rate"
"RSV-NET","2021-22","2022-09-24","0-<1 year","All","All","33.1","942.2","Crude Rate"
"RSV-NET","2021-22","2022-10-01","0-<1 year","All","All","40.6","982.8","Crude Rate"
"California","2021-22","2021-10-09","0-<1 year","All","All","8.1","8.1","Crude Rate"
"California","2021-22","2021-10-16","0-<1 year","All","All","10.8","19.0","Crude Rate"
"California","2021-22","2021-10-23","0-<1 year","All","All","5.4","24.4","Crude Rate"
"California","2021-22","2021-10-30","0-<1 year","All","All","10.8","35.2","Crude Rate"
"California","2021-22","2021-11-06","0-<1 year","All","All","8.1","43.3","Crude Rate"
"California","2021-22","2021-11-13","0-<1 year","All","All","13.5","56.9","Crude Rate"
"California","2021-22","2021-11-20","0-<1 year","All","All","10.8","67.7","Crude Rate"
"California","2021-22","2021-11-27","0-<1 year","All","All","16.2","83.9","Crude Rate"
"California","2021-22","2021-12-04","0-<1 year","All","All","29.8","113.7","Crude Rate"
"California","2021-22","2021-12-11","0-<1 year","All","All","10.8","124.6","Crude Rate"
"California","2021-22","2021-12-18","0-<1 year","All","All","40.6","165.2","Crude Rate"
"California","2021-22","2021-12-25","0-<1 year","All","All","40.6","205.8","Crude Rate"
"California","2021-22","2022-01-01","0-<1 year","All","All","48.7","254.5","Crude Rate"
"California","2021-22","2022-01-08","0-<1 year","All","All","46.0","300.6","Crude Rate"
"California","2021-22","2022-01-15","0-<1 year","All","All","35.2","335.8","Crude Rate"
"California","2021-22","2022-01-22","0-<1 year","All","All","24.4","360.1","Crude Rate"
"California","2021-22","2022-01-29","0-<1 year","All","All","8.1","368.2","Crude Rate"
"California","2021-22","2022-02-05","0-<1 year","All","All","10.8","379.1","Crude Rate"
"California","2021-22","2022-02-12","0-<1 year","All","All","2.7","381.8","Crude Rate"
"California","2021-22","2022-02-19","0-<1 year","All","All","8.1","389.9","Crude Rate"
"California","2021-22","2022-02-26","0-<1 year","All","All","0.0","389.9","Crude Rate"
"California","2021-22","2022-03-05","0-<1 year","All","All","5.4","395.3","Crude Rate"
"California","2021-22","2022-03-12","0-<1 year","All","All","2.7","398.0","Crude Rate"
"California","2021-22","2022-03-19","0-<1 year","All","All","0.0","398.0","Crude Rate"
"California","2021-22","2022-03-26","0-<1 year","All","All","5.4","403.4","Crude Rate"
"California","2021-22","2022-04-02","0-<1 year","All","All","2.7","406.2","Crude Rate"
"California","2021-22","2022-04-09","0-<1 year","All","All","0.0","406.2","Crude Rate"
"California","2021-22","2022-04-16","0-<1 year","All","All","0.0","406.2","Crude Rate"
"California","2021-22","2022-04-23","0-<1 year","All","All","2.7","408.9","Crude Rate"
"California","2021-22","2022-04-30","0-<1 year","All","All","0.0","408.9","Crude Rate"
"California","2021-22","2022-05-07","0-<1 year","All","All","2.7","411.6","Crude Rate"
"California","2021-22","2022-05-14","0-<1 year","All","All","2.7","414.3","Crude Rate"
"California","2021-22","2022-05-21","0-<1 year","All","All","0.0","414.3","Crude Rate"
"California","2021-22","2022-05-28","0-<1 year","All","All","2.7","417.0","Crude Rate"
"California","2021-22","2022-06-04","0-<1 year","All","All","0.0","417.0","Crude Rate"
"California","2021-22","2022-06-11","0-<1 year","All","All","2.7","419.7","Crude Rate"
"California","2021-22","2022-06-18","0-<1 year","All","All","0.0","419.7","Crude Rate"
"California","2021-22","2022-06-25","0-<1 year","All","All","0.0","419.7","Crude Rate"
"California","2021-22","2022-07-02","0-<1 year","All","All","2.7","422.4","Crude Rate"
"California","2021-22","2022-07-09","0-<1 year","All","All","2.7","425.1","Crude Rate"
"California","2021-22","2022-07-16","0-<1 year","All","All","0.0","425.1","Crude Rate"
"California","2021-22","2022-07-23","0-<1 year","All","All","2.7","427.8","Crude Rate"
"California","2021-22","2022-07-30","0-<1 year","All","All","5.4","433.2","Crude Rate"
"California","2021-22","2022-08-06","0-<1 year","All","All","5.4","438.6","Crude Rate"
"California","2021-22","2022-08-13","0-<1 year","All","All","0.0","438.6","Crude Rate"
"California","2021-22","2022-08-20","0-<1 year","All","All","0.0","438.6","Crude Rate"
"California","2021-22","2022-08-27","0-<1 year","All","All","5.4","444.1","Crude Rate"
"California","2021-22","2022-09-03","0-<1 year","All","All","0.0","444.1","Crude Rate"
"California","2021-22","2022-09-10","0-<1 year","All","All","13.5","457.6","Crude Rate"
"California","2021-22","2022-09-17","0-<1 year","All","All","8.1","465.7","Crude Rate"
"California","2021-22","2022-09-24","0-<1 year","All","All","5.4","471.1","Crude Rate"
"California","2021-22","2022-10-01","0-<1 year","All","All","29.8","500.9","Crude Rate"
"RSV-NET","2021-22","2021-10-09","≥18 years (Adults)","All","All","0.3","0.3","Crude Rate"
"RSV-NET","2021-22","2021-10-16","≥18 years (Adults)","All","All","0.3","0.6","Crude Rate"
"RSV-NET","2021-22","2021-10-23","≥18 years (Adults)","All","All","0.4","1.1","Crude Rate"
"RSV-NET","2021-22","2021-10-30","≥18 years (Adults)","All","All","0.4","1.5","Crude Rate"
"RSV-NET","2021-22","2021-11-06","≥18 years (Adults)","All","All","0.4","1.9","Crude Rate"
"RSV-NET","2021-22","2021-11-13","≥18 years (Adults)","All","All","0.5","2.4","Crude Rate"
"RSV-NET","2021-22","2021-11-20","≥18 years (Adults)","All","All","0.4","2.8","Crude Rate"
"RSV-NET","2021-22","2021-11-27","≥18 years (Adults)","All","All","0.4","3.2","Crude Rate"
"RSV-NET","2021-22","2021-12-04","≥18 years (Adults)","All","All","0.6","3.9","Crude Rate"
"RSV-NET","2021-22","2021-12-11","≥18 years (Adults)","All","All","0.7","4.5","Crude Rate"
"RSV-NET","2021-22","2021-12-18","≥18 years (Adults)","All","All","0.6","5.1","Crude Rate"
"RSV-NET","2021-22","2021-12-25","≥18 years (Adults)","All","All","0.6","5.7","Crude Rate"
"RSV-NET","2021-22","2022-01-01","≥18 years (Adults)","All","All","0.6","6.3","Crude Rate"
"RSV-NET","2021-22","2022-01-08","≥18 years (Adults)","All","All","0.5","6.8","Crude Rate"
"RSV-NET","2021-22","2022-01-15","≥18 years (Adults)","All","All","0.3","7.1","Crude Rate"
"RSV-NET","2021-22","2022-01-22","≥18 years (Adults)","All","All","0.2","7.3","Crude Rate"
"RSV-NET","2021-22","2022-01-29","≥18 years (Adults)","All","All","0.1","7.4","Crude Rate"
"RSV-NET","2021-22","2022-02-05","≥18 years (Adults)","All","All","0.1","7.5","Crude Rate"
"RSV-NET","2021-22","2022-02-12","≥18 years (Adults)","All","All","0.1","7.6","Crude Rate"
"RSV-NET","2021-22","2022-02-19","≥18 years (Adults)","All","All","0.1","7.7","Crude Rate"
"RSV-NET","2021-22","2022-02-26","≥18 years (Adults)","All","All","0.1","7.8","Crude Rate"
"RSV-NET","2021-22","2022-03-05","≥18 years (Adults)","All","All","0.1","7.8","Crude Rate"
"RSV-NET","2021-22","2022-03-12","≥18 years (Adults)","All","All","0.1","7.9","Crude Rate"
"RSV-NET","2021-22","2022-03-19","≥18 years (Adults)","All","All","0.1","8.0","Crude Rate"
"RSV-NET","2021-22","2022-03-26","≥18 years (Adults)","All","All","0.1","8.1","Crude Rate"
"RSV-NET","2021-22","2022-04-02","≥18 years (Adults)","All","All","0.1","8.1","Crude Rate"
"RSV-NET","2021-22","2022-04-09","≥18 years (Adults)","All","All","0.1","8.2","Crude Rate"
"RSV-NET","2021-22","2022-04-16","≥18 years (Adults)","All","All","0.1","8.3","Crude Rate"
"RSV-NET","2021-22","2022-04-23","≥18 years (Adults)","All","All","0.1","8.4","Crude Rate"
"RSV-NET","2021-22","2022-04-30","≥18 years (Adults)","All","All","0.1","8.5","Crude Rate"
"RSV-NET","2021-22","2022-05-07","≥18 years (Adults)","All","All","0.0","8.6","Crude Rate"
"RSV-NET","2021-22","2022-05-14","≥18 years (Adults)","All","All","0.1","8.7","Crude Rate"
"RSV-NET","2021-22","2022-05-21","≥18 years (Adults)","All","All","0.0","8.7","Crude Rate"
"RSV-NET","2021-22","2022-05-28","≥18 years (Adults)","All","All","0.1","8.8","Crude Rate"
"RSV-NET","2021-22","2022-06-04","≥18 years (Adults)","All","All","0.0","8.8","Crude Rate"
"RSV-NET","2021-22","2022-06-11","≥18 years (Adults)","All","All","0.1","8.9","Crude Rate"
"RSV-NET","2021-22","2022-06-18","≥18 years (Adults)","All","All","0.1","8.9","Crude Rate"
"RSV-NET","2021-22","2022-06-25","≥18 years (Adults)","All","All","0.1","9.0","Crude Rate"
"RSV-NET","2021-22","2022-07-02","≥18 years (Adults)","All","All","0.1","9.1","Crude Rate"
"RSV-NET","2021-22","2022-07-09","≥18 years (Adults)","All","All","0.1","9.2","Crude Rate"
"RSV-NET","2021-22","2022-07-16","≥18 years (Adults)","All","All","0.1","9.3","Crude Rate"
"RSV-NET","2021-22","2022-07-23","≥18 years (Adults)","All","All","0.1","9.4","Crude Rate"
"RSV-NET","2021-22","2022-07-30","≥18 years (Adults)","All","All","0.1","9.6","Crude Rate"
"RSV-NET","2021-22","2022-08-06","≥18 years (Adults)","All","All","0.1","9.6","Crude Rate"
"RSV-NET","2021-22","2022-08-13","≥18 years (Adults)","All","All","0.1","9.7","Crude Rate"
"RSV-NET","2021-22","2022-08-20","≥18 years (Adults)","All","All","0.1","9.9","Crude Rate"
"RSV-NET","2021-22","2022-08-27","≥18 years (Adults)","All","All","0.1","10.0","Crude Rate"
"RSV-NET","2021-22","2022-09-03","≥18 years (Adults)","All","All","0.2","10.2","Crude Rate"
"RSV-NET","2021-22","2022-09-10","≥18 years (Adults)","All","All","0.2","10.3","Crude Rate"
"RSV-NET","2021-22","2022-09-17","≥18 years (Adults)","All","All","0.3","10.6","Crude Rate"
"RSV-NET","2021-22","2022-09-24","≥18 years (Adults)","All","All","0.2","10.8","Crude Rate"
"RSV-NET","2021-22","2022-10-01","≥18 years (Adults)","All","All","0.3","11.1","Crude Rate"
"California","2021-22","2021-10-09","≥18 years (Adults)","All","All","0.1","0.1","Crude Rate"
"California","2021-22","2021-10-16","≥18 years (Adults)","All","All","0.0","0.1","Crude Rate"
"California","2021-22","2021-10-23","≥18 years (Adults)","All","All","0.3","0.4","Crude Rate"
"California","2021-22","2021-10-30","≥18 years (Adults)","All","All","0.2","0.6","Crude Rate"
"California","2021-22","2021-11-06","≥18 years (Adults)","All","All","0.1","0.7","Crude Rate"
"California","2021-22","2021-11-13","≥18 years (Adults)","All","All","0.3","1.1","Crude Rate"
"California","2021-22","2021-11-20","≥18 years (Adults)","All","All","0.3","1.4","Crude Rate"
"California","2021-22","2021-11-27","≥18 years (Adults)","All","All","0.4","1.8","Crude Rate"
"California","2021-22","2021-12-04","≥18 years (Adults)","All","All","0.8","2.6","Crude Rate"
"California","2021-22","2021-12-11","≥18 years (Adults)","All","All","1.0","3.6","Crude Rate"
"California","2021-22","2021-12-18","≥18 years (Adults)","All","All","1.1","4.7","Crude Rate"
"California","2021-22","2021-12-25","≥18 years (Adults)","All","All","1.0","5.6","Crude Rate"
"California","2021-22","2022-01-01","≥18 years (Adults)","All","All","1.2","6.8","Crude Rate"
"California","2021-22","2022-01-08","≥18 years (Adults)","All","All","1.2","8.0","Crude Rate"
"California","2021-22","2022-01-15","≥18 years (Adults)","All","All","0.8","8.9","Crude Rate"
"California","2021-22","2022-01-22","≥18 years (Adults)","All","All","0.5","9.3","Crude Rate"
"California","2021-22","2022-01-29","≥18 years (Adults)","All","All","0.2","9.5","Crude Rate"
"California","2021-22","2022-02-05","≥18 years (Adults)","All","All","0.1","9.7","Crude Rate"
"California","2021-22","2022-02-12","≥18 years (Adults)","All","All","0.1","9.8","Crude Rate"
"California","2021-22","2022-02-19","≥18 years (Adults)","All","All","0.1","9.9","Crude Rate"
"California","2021-22","2022-02-26","≥18 years (Adults)","All","All","0.0","10.0","Crude Rate"
"California","2021-22","2022-03-05","≥18 years (Adults)","All","All","0.1","10.0","Crude Rate"
"California","2021-22","2022-03-12","≥18 years (Adults)","All","All","0.2","10.2","Crude Rate"
"California","2021-22","2022-03-19","≥18 years (Adults)","All","All","0.1","10.3","Crude Rate"
"California","2021-22","2022-03-26","≥18 years (Adults)","All","All","0.1","10.4","Crude Rate"
"California","2021-22","2022-04-02","≥18 years (Adults)","All","All","0.1","10.5","Crude Rate"
"California","2021-22","2022-04-09","≥18 years (Adults)","All","All","0.2","10.6","Crude Rate"
"California","2021-22","2022-04-16","≥18 years (Adults)","All","All","0.0","10.7","Crude Rate"
"California","2021-22","2022-04-23","≥18 years (Adults)","All","All","0.1","10.8","Crude Rate"
"California","2021-22","2022-04-30","≥18 years (Adults)","All","All","0.0","10.9","Crude Rate"
"California","2021-22","2022-05-07","≥18 years (Adults)","All","All","0.0","10.9","Crude Rate"
"California","2021-22","2022-05-14","≥18 years (Adults)","All","All","0.0","10.9","Crude Rate"
"California","2021-22","2022-05-21","≥18 years (Adults)","All","All","0.0","10.9","Crude Rate"
"California","2021-22","2022-05-28","≥18 years (Adults)","All","All","0.0","11.0","Crude Rate"
"California","2021-22","2022-06-04","≥18 years (Adults)","All","All","0.0","11.0","Crude Rate"
"California","2021-22","2022-06-11","≥18 years (Adults)","All","All","0.1","11.1","Crude Rate"
"California","2021-22","2022-06-18","≥18 years (Adults)","All","All","0.1","11.1","Crude Rate"
"California","2021-22","2022-06-25","≥18 years (Adults)","All","All","0.0","11.2","Crude Rate"
"California","2021-22","2022-07-02","≥18 years (Adults)","All","All","0.0","11.2","Crude Rate"
"California","2021-22","2022-07-09","≥18 years (Adults)","All","All","0.1","11.2","Crude Rate"
"California","2021-22","2022-07-16","≥18 years (Adults)","All","All","0.0","11.3","Crude Rate"
"California","2021-22","2022-07-23","≥18 years (Adults)","All","All","0.0","11.3","Crude Rate"
"California","2021-22","2022-07-30","≥18 years (Adults)","All","All","0.0","11.3","Crude Rate"
"California","2021-22","2022-08-06","≥18 years (Adults)","All","All","0.1","11.4","Crude Rate"
"California","2021-22","2022-08-13","≥18 years (Adults)","All","All","0.1","11.5","Crude Rate"
"California","2021-22","2022-08-20","≥18 years (Adults)","All","All","0.0","11.5","Crude Rate"
"California","2021-22","2022-08-27","≥18 years (Adults)","All","All","0.1","11.6","Crude Rate"
