"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2021-04-24T00:00:00.000","USA","5321.857142857143","-5.394011732737385","37253","11.22048075409245","2087916","38573.0","5.387571078511507","0.04441290403407727","8.606244857070065","0.2705272949981854"
"2021-05-01T00:00:00.000","USA","4805.428571428572","-9.70391646310366","33638","10.131654674956696","2121554","35603.28571428572","4.977125563498153","-0.4104455150133539","8.336787026071459","-0.269457830998606"
"2021-05-08T00:00:00.000","USA","4322.428571428572","-10.051132647600918","30257","9.113308624179938","2151811","32128.85714285714","4.499744103906729","-0.47738145959142386","7.853600011990349","-0.48318701408110964"
"2021-05-15T00:00:00.000","USA","3695.285714285714","-14.509039230591284","25867","7.791055100692813","2177678","28014.714285714286","3.939657550169556","-0.5600865537371731","7.106230367312347","-0.7473696446780025"
"2021-05-22T00:00:00.000","USA","3235.5714285714284","-12.440561332972498","22649","6.821804112405441","2200327","23953.714285714286","3.360616211677018","-0.5790413384925381","6.178641908000606","-0.9275884593117407"
"2021-05-29T00:00:00.000","USA","2865.8571428571427","-11.426553048699736","20061","6.042307046623054","2220388","20861.571428571428","2.934733552364635","-0.425882659312383","5.399139828944747","-0.7795020790558587"
"2021-06-05T00:00:00.000","USA","2335.8571428571427","-18.493594536663174","16351","4.924867280760359","2236739","17510.0","2.463655113172325","-0.47107843919230996","4.663399182912721","-0.7357406460320268"
"2021-06-12T00:00:00.000","USA","2085.5714285714284","-10.714940982202931","14599","4.397170658175064","2251338","14732.285714285714","2.0700713196181337","-0.39358379355419126","3.9640414007390876","-0.699357782173633"
"2021-06-19T00:00:00.000","USA","1888.7142857142858","-9.43900267141584","13221","3.9821216022832058","2264559","13001.42857142857","1.8345058105872771","-0.2355655090308566","3.4477894052643374","-0.5162519954747502"
"2021-06-26T00:00:00.000","USA","1831.5714285714287","-3.0254897511534664","12821","3.8616429213276593","2277380","12121.285714285714","1.7164236764978038","-0.11808213408947332","3.2592782082222795","-0.18851119704205788"
"2021-07-03T00:00:00.000","USA","2010.142857142857","9.749629514078462","14071","4.2381387993137425","2291451","12412.714285714286","1.7594071338473287","0.04298345734952491","3.278695787936827","0.019417579714547273"
"2021-07-10T00:00:00.000","USA","2399.4285714285716","19.366072063108536","16796","5.058899813323404","2308247","14159.285714285714","2.0082214625736277","0.24881432872629894","3.6806471608578457","0.4019513729210189"
"2021-07-17T00:00:00.000","USA","3240.8571428571427","35.06787330316741","22686","6.832948390393828","2330933","18575.0","2.626798540453783","0.6185770778801554","4.698407044708544","1.0177598838506983"
"2021-07-24T00:00:00.000","USA","4692.0","44.77651414969587","32844","9.892504493259937","2363777","26532.0","3.735057819216118","1.1082592787623349","6.505981505017147","1.8075744603086026"
"2021-07-31T00:00:00.000","USA","6816.0","45.2685421994885","47712","14.370697064377605","2411489","39043.71428571428","5.515280946117152","1.7802231269010345","9.138118380698957","2.6321368756818107"
