"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"MD","2020","October","12 month-ending","Number of Deaths","57379","100","0.0313703619791213","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2020","November","12 month-ending","Number of Deaths","57977","100","0.0344964382427514","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2020","December","12 month-ending","Number of Deaths","59644","100","0.0234726041177654","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","January","12 month-ending","Number of Deaths","61217","100","0.0277700638711469","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","February","12 month-ending","Number of Deaths","61891","100","0.0290833885379134","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","March","12 month-ending","Number of Deaths","62150","100","0.0273531777956557","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","April","12 month-ending","Number of Deaths","60779","100","0.0296154921930272","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","May","12 month-ending","Number of Deaths","59253","100","0.0320658869593101","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","June","12 month-ending","Number of Deaths","58599","100","0.03413027526067","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","July","12 month-ending","Number of Deaths","58179","100","0.0360954983757026","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","August","12 month-ending","Number of Deaths","57943","100","0.0431458502321247","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","September","12 month-ending","Number of Deaths","58279","100","0.0497606341907033","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","October","12 month-ending","Number of Deaths","58440","100","0.0752908966461328","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","November","12 month-ending","Number of Deaths","58149","100","0.0911451615676968","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2021","December","12 month-ending","Number of Deaths","57476","100","0.127009534414364","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","January","12 month-ending","Number of Deaths","58062","100","0.125727670421274","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","February","12 month-ending","Number of Deaths","57745","100","0.129881375010823","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","March","12 month-ending","Number of Deaths","57361","100","0.135980892941197","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","April","12 month-ending","Number of Deaths","56863","100","0.138930411691258","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","May","12 month-ending","Number of Deaths","56582","100","0.146689759994344","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","June","12 month-ending","Number of Deaths","56784","100","0.144406875176106","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","July","12 month-ending","Number of Deaths","56863","100","0.140689024497476","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","August","12 month-ending","Number of Deaths","56880","100","0.133614627285513","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","September","12 month-ending","Number of Deaths","56314","100","0.134957559399084","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","October","12 month-ending","Number of Deaths","55967","100","0.117926635338682","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","November","12 month-ending","Number of Deaths","56062","100","0.108808105311976","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2022","December","12 month-ending","Number of Deaths","55600","100","0.0845323741007194","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","January","12 month-ending","Number of Deaths","53871","100","0.0835328841120454","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","February","12 month-ending","Number of Deaths","53550","100","0.0821661998132586","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","March","12 month-ending","Number of Deaths","53486","100","0.0785252215533037","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","April","12 month-ending","Number of Deaths","53402","100","0.0767761507059661","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","May","12 month-ending","Number of Deaths","53336","100","0.0712464376781161","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","June","12 month-ending","Number of Deaths","53098","100","0.0753324042336811","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","July","12 month-ending","Number of Deaths","52931","100","0.0774593338497289","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","August","12 month-ending","Number of Deaths","52918","100","0.079368078914547","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","September","12 month-ending","Number of Deaths","52885","100","0.0775267088966626","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","October","12 month-ending","Number of Deaths","52867","100","0.0756615658161046","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","November","12 month-ending","Number of Deaths","52573","100","0.0646719799136439","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2023","December","12 month-ending","Number of Deaths","52521","100","0.0628320100531216","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","January","12 month-ending","Number of Deaths","52679","100","0.0607452685130697","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","February","12 month-ending","Number of Deaths","52824","100","0.0643646827199758","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","March","12 month-ending","Number of Deaths","52826","100","0.0643622458637792","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","April","12 month-ending","Number of Deaths","53060","100","0.0659630606860158","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","May","12 month-ending","Number of Deaths","53087","100","0.0640458115922919","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","June","12 month-ending","Number of Deaths","53272","100","0.0581919207088151","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","July","12 month-ending","Number of Deaths","53301","100","0.0600363970657211","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","August","12 month-ending","Number of Deaths","53262","100","0.0619578686493185","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","September","12 month-ending","Number of Deaths","53169","100","0.0583046512065301","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","October","12 month-ending","Number of Deaths","52897","100","0.0548235249636085","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","November","12 month-ending","Number of Deaths","52621","100","0.074114897094316","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2024","December","12 month-ending","Number of Deaths","52499","100","0.0723823310920208","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MD","2025","January","12 month-ending","Number of Deaths","52545","100","0.0742220953468456","Maryland","Underreported due to incomplete data.","*",
"MD","2025","February","12 month-ending","Number of Deaths","52787","100","0.0681986095061284","Maryland","Underreported due to incomplete data.","*",
"MD","2025","March","12 month-ending","Number of Deaths","52955","100","0.0698706448871683","Maryland","Underreported due to incomplete data.","*",
"MD","2025","April","12 month-ending","Number of Deaths","52816","100","0.0700545289306271","Maryland","Underreported due to incomplete data.","*",
"MD","2025","May","12 month-ending","Number of Deaths","52729","100","0.0739630943124277","Maryland","Underreported due to incomplete data.","*",
"MD","2025","June","12 month-ending","Number of Deaths","52589","100","0.0779630721253494","Maryland","Underreported due to incomplete data.","*",
"MD","2025","July","12 month-ending","Number of Deaths","52671","100","0.0759431186041655","Maryland","Underreported due to incomplete data.","*",
"MD","2025","August","12 month-ending","Number of Deaths","52446","100","0.0743622011211532","Maryland","Underreported due to incomplete data.","*",
"MD","2025","September","12 month-ending","Number of Deaths","52499","100","0.0800015238385493","Maryland","Underreported due to incomplete data.","*",
"MD","2025","October","12 month-ending","Number of Deaths","52467","100","0.0933920368993844","Maryland","Underreported due to incomplete data.","*",
"MD","2025","November","12 month-ending","Number of Deaths","52745","100","0.0966916295383449","Maryland","Underreported due to incomplete data.","*",
"MD","2015","January","12 month-ending","Number of Drug Overdose Deaths","1078","100","0.00858516483516484","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1078"
"MD","2015","February","12 month-ending","Number of Drug Overdose Deaths","1115","100","0.00855340532449481","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1115"
"MD","2015","March","12 month-ending","Number of Drug Overdose Deaths","1129","100","0.0085437224998932","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1129"
"MD","2015","April","12 month-ending","Number of Drug Overdose Deaths","1125","100","0.010654619843164","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1125"
"MD","2015","May","12 month-ending","Number of Drug Overdose Deaths","1137","100","0.0106168383055526","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1137"
"MD","2015","June","12 month-ending","Number of Drug Overdose Deaths","1137","100","0.0105706010443754","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1137"
"MD","2015","July","12 month-ending","Number of Drug Overdose Deaths","1146","100","0.0105516397248132","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1146"
"MD","2015","August","12 month-ending","Number of Drug Overdose Deaths","1169","100","0.0105358535094928","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1169"
"MD","2015","September","12 month-ending","Number of Drug Overdose Deaths","1212","100","0.0147414973149416","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1212"
"MD","2015","October","12 month-ending","Number of Drug Overdose Deaths","1251","100","0.0188956539995801","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1251"
"MD","2015","November","12 month-ending","Number of Drug Overdose Deaths","1282","100","0.0210159090431457","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1282"
"MD","2015","December","12 month-ending","Number of Drug Overdose Deaths","1320","100","0.0212035113014715","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1320"
"MD","2016","January","12 month-ending","Number of Drug Overdose Deaths","1303","100","0.0214523222138797","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1303"
"MD","2016","February","12 month-ending","Number of Drug Overdose Deaths","1336","100","0.0214196975538705","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1336"
"MD","2016","March","12 month-ending","Number of Drug Overdose Deaths","1381","100","0.0214183212319818","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1381"
"MD","2016","April","12 month-ending","Number of Drug Overdose Deaths","1479","100","0.0191905838202056","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1479"
"MD","2016","May","12 month-ending","Number of Drug Overdose Deaths","1580","100","0.0233773961831088","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1580"
"MD","2016","June","12 month-ending","Number of Drug Overdose Deaths","1683","100","0.0254668930390492","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1683"
"MD","2016","July","12 month-ending","Number of Drug Overdose Deaths","1758","100","0.0274754306245377","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1758"
"MD","2016","August","12 month-ending","Number of Drug Overdose Deaths","1848","100","0.0273407924623538","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1848"
"MD","2016","September","12 month-ending","Number of Drug Overdose Deaths","1907","100","0.0250689395838556","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1907"
"MD","2016","October","12 month-ending","Number of Drug Overdose Deaths","1945","100","0.0228952024144032","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1945"
"MD","2016","November","12 month-ending","Number of Drug Overdose Deaths","1997","100","0.0186138859589254","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1997"
"MD","2016","December","12 month-ending","Number of Drug Overdose Deaths","2074","100","0.0164379058107997","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2074"
"MD","2017","January","12 month-ending","Number of Drug Overdose Deaths","2174","100","0.0163162081132345","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2174"
"MD","2017","February","12 month-ending","Number of Drug Overdose Deaths","2188","100","0.0182967736689097","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2188"
"MD","2017","March","12 month-ending","Number of Drug Overdose Deaths","2230","100","0.0202065105376952","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2230"
"MD","2017","April","12 month-ending","Number of Drug Overdose Deaths","2265","100","0.0201710505083105","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2265"
"MD","2017","May","12 month-ending","Number of Drug Overdose Deaths","2267","100","0.020179191218016","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2267"
"MD","2017","June","12 month-ending","Number of Drug Overdose Deaths","2273","100","0.0241672372819914","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2273"
"MD","2017","July","12 month-ending","Number of Drug Overdose Deaths","2259","100","0.0222087623662427","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2259"
"MD","2017","August","12 month-ending","Number of Drug Overdose Deaths","2250","100","0.0242184504228138","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2250"
"MD","2017","September","12 month-ending","Number of Drug Overdose Deaths","2262","100","0.024201843373737","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2262"
"MD","2017","October","12 month-ending","Number of Drug Overdose Deaths","2277","100","0.02624830900317","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2277"
"MD","2017","November","12 month-ending","Number of Drug Overdose Deaths","2285","100","0.032297785583076","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2285"
"MD","2017","December","12 month-ending","Number of Drug Overdose Deaths","2284","100","0.0362391785786189","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2284"
"MD","2018","January","12 month-ending","Number of Drug Overdose Deaths","2289","100","0.0360302654229553","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2289"
"MD","2018","February","12 month-ending","Number of Drug Overdose Deaths","2359","100","0.0340265407017474","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2359"
"MD","2018","March","12 month-ending","Number of Drug Overdose Deaths","2397","100","0.0320506400112177","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2397"
"MD","2018","April","12 month-ending","Number of Drug Overdose Deaths","2410","100","0.0321007965010132","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2410"
"MD","2018","May","12 month-ending","Number of Drug Overdose Deaths","2425","100","0.0281039847435511","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2425"
"MD","2018","June","12 month-ending","Number of Drug Overdose Deaths","2438","100","0.0220653133274493","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2438"
"MD","2018","July","12 month-ending","Number of Drug Overdose Deaths","2432","100","0.0219753875659262","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2432"
"MD","2018","August","12 month-ending","Number of Drug Overdose Deaths","2428","100","0.0259870064967516","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2428"
"MD","2018","September","12 month-ending","Number of Drug Overdose Deaths","2420","100","0.0300396523410902","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2420"
"MD","2018","October","12 month-ending","Number of Drug Overdose Deaths","2413","100","0.0339483984343797","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2413"
"MD","2018","November","12 month-ending","Number of Drug Overdose Deaths","2412","100","0.0339023611997447","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2412"
"MD","2018","December","12 month-ending","Number of Drug Overdose Deaths","2393","100","0.0358052196053469","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2393"
"MD","2019","January","12 month-ending","Number of Drug Overdose Deaths","2392","100","0.0380647100070119","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2392"
"MD","2019","February","12 month-ending","Number of Drug Overdose Deaths","2353","100","0.0381825124093165","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2353"
"MD","2019","March","12 month-ending","Number of Drug Overdose Deaths","2341","100","0.0399832070530377","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2341"
"MD","2019","April","12 month-ending","Number of Drug Overdose Deaths","2324","100","0.0398446060364578","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2324"
"MD","2019","May","12 month-ending","Number of Drug Overdose Deaths","2289","100","0.0397322049387131","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2289"
"MD","2019","June","12 month-ending","Number of Drug Overdose Deaths","2261","100","0.0397101161520897","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2261"
"MD","2019","July","12 month-ending","Number of Drug Overdose Deaths","2284","100","0.0417221306101365","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2284"
"MD","2019","August","12 month-ending","Number of Drug Overdose Deaths","2328","100","0.0396825396825397","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2328"
"MD","2019","September","12 month-ending","Number of Drug Overdose Deaths","2341","100","0.033698065334602","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2341"
"MD","2019","October","12 month-ending","Number of Drug Overdose Deaths","2355","100","0.0336947257843934","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2355"
"MD","2019","November","12 month-ending","Number of Drug Overdose Deaths","2374","100","0.0316030654973532","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2374"
"MD","2019","December","12 month-ending","Number of Drug Overdose Deaths","2360","100","0.0396149427564077","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2360"
"MD","2020","January","12 month-ending","Number of Drug Overdose Deaths","2334","100","0.0376655300927762","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2334"
"MD","2020","February","12 month-ending","Number of Drug Overdose Deaths","2360","100","0.0375390208242779","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2360"
"MD","2020","March","12 month-ending","Number of Drug Overdose Deaths","2381","100","0.0374746060235498","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2381"
"MD","2020","April","12 month-ending","Number of Drug Overdose Deaths","2373","100","0.0380734818199124","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2373"
"MD","2020","May","12 month-ending","Number of Drug Overdose Deaths","2450","100","0.0385349383440987","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2450"
"MD","2020","June","12 month-ending","Number of Drug Overdose Deaths","2491","100","0.0398384730999765","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2491"
"MD","2020","July","12 month-ending","Number of Drug Overdose Deaths","2526","100","0.0394583445430903","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2526"
"MD","2020","August","12 month-ending","Number of Drug Overdose Deaths","2556","100","0.0355164085807643","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2556"
"MD","2020","September","12 month-ending","Number of Drug Overdose Deaths","2612","100","0.0386942451104545","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2612"
"MD","2020","October","12 month-ending","Number of Drug Overdose Deaths","2698","100","0.0313703619791213","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2698"
"MD","2020","November","12 month-ending","Number of Drug Overdose Deaths","2725","100","0.0344964382427514","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2725"
"MD","2020","December","12 month-ending","Number of Drug Overdose Deaths","2761","100","0.0234726041177654","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2761"
"MD","2021","January","12 month-ending","Number of Drug Overdose Deaths","2832","100","0.0277700638711469","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2832"
"MD","2021","February","12 month-ending","Number of Drug Overdose Deaths","2829","100","0.0290833885379134","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2829"
"MD","2021","March","12 month-ending","Number of Drug Overdose Deaths","2830","100","0.0273531777956557","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2830"
"MD","2021","April","12 month-ending","Number of Drug Overdose Deaths","2872","100","0.0296154921930272","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2872"
"MD","2021","May","12 month-ending","Number of Drug Overdose Deaths","2857","100","0.0320658869593101","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2857"
"MD","2021","June","12 month-ending","Number of Drug Overdose Deaths","2868","100","0.03413027526067","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2868"
"MD","2021","July","12 month-ending","Number of Drug Overdose Deaths","2890","100","0.0360954983757026","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2890"
"MD","2021","August","12 month-ending","Number of Drug Overdose Deaths","2843","100","0.0431458502321247","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2843"
"MD","2021","September","12 month-ending","Number of Drug Overdose Deaths","2808","100","0.0497606341907033","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2808"
"MD","2021","October","12 month-ending","Number of Drug Overdose Deaths","2753","100","0.0752908966461328","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2753"
"MD","2021","November","12 month-ending","Number of Drug Overdose Deaths","2719","100","0.0911451615676968","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2722"
"MD","2021","December","12 month-ending","Number of Drug Overdose Deaths","2724","100","0.127009534414364","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2738"
"MD","2022","January","12 month-ending","Number of Drug Overdose Deaths","2699","100","0.125727670421274","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2713"
"MD","2022","February","12 month-ending","Number of Drug Overdose Deaths","2703","100","0.129881375010823","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2718"
"MD","2022","March","12 month-ending","Number of Drug Overdose Deaths","2690","100","0.135980892941197","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2707"
"MD","2022","April","12 month-ending","Number of Drug Overdose Deaths","2640","100","0.138930411691258","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2658"
"MD","2022","May","12 month-ending","Number of Drug Overdose Deaths","2576","100","0.146689759994344","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2596"
"MD","2022","June","12 month-ending","Number of Drug Overdose Deaths","2529","100","0.144406875176106","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2548"
"MD","2022","July","12 month-ending","Number of Drug Overdose Deaths","2487","100","0.140689024497476","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2504"
"MD","2022","August","12 month-ending","Number of Drug Overdose Deaths","2479","100","0.133614627285513","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2494"
"MD","2022","September","12 month-ending","Number of Drug Overdose Deaths","2459","100","0.134957559399084","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2474"
"MD","2022","October","12 month-ending","Number of Drug Overdose Deaths","2445","100","0.117926635338682","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2456"
"MD","2022","November","12 month-ending","Number of Drug Overdose Deaths","2501","100","0.108808105311976","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2509"
"MD","2022","December","12 month-ending","Number of Drug Overdose Deaths","2523","100","0.0845323741007194","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2524"
"MD","2023","January","12 month-ending","Number of Drug Overdose Deaths","2504","100","0.0835328841120454","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2505"
"MD","2023","February","12 month-ending","Number of Drug Overdose Deaths","2486","100","0.0821661998132586","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2487"
"MD","2023","March","12 month-ending","Number of Drug Overdose Deaths","2463","100","0.0785252215533037","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2463"
"MD","2023","April","12 month-ending","Number of Drug Overdose Deaths","2488","100","0.0767761507059661","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2488"
"MD","2023","May","12 month-ending","Number of Drug Overdose Deaths","2516","100","0.0712464376781161","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2516"
"MD","2023","June","12 month-ending","Number of Drug Overdose Deaths","2537","100","0.0753324042336811","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2537"
"MD","2023","July","12 month-ending","Number of Drug Overdose Deaths","2539","100","0.0774593338497289","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2539"
"MD","2023","August","12 month-ending","Number of Drug Overdose Deaths","2548","100","0.079368078914547","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2548"
"MD","2023","September","12 month-ending","Number of Drug Overdose Deaths","2537","100","0.0775267088966626","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2537"
"MD","2023","October","12 month-ending","Number of Drug Overdose Deaths","2562","100","0.0756615658161046","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2562"
"MD","2023","November","12 month-ending","Number of Drug Overdose Deaths","2521","100","0.0646719799136439","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2521"
"MD","2023","December","12 month-ending","Number of Drug Overdose Deaths","2493","100","0.0628320100531216","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2493"
"MD","2024","January","12 month-ending","Number of Drug Overdose Deaths","2464","100","0.0607452685130697","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2464"
"MD","2024","February","12 month-ending","Number of Drug Overdose Deaths","2443","100","0.0643646827199758","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2443"
"MD","2024","March","12 month-ending","Number of Drug Overdose Deaths","2394","100","0.0643622458637792","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2394"
"MD","2024","April","12 month-ending","Number of Drug Overdose Deaths","2331","100","0.0659630606860158","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2331"
"MD","2024","May","12 month-ending","Number of Drug Overdose Deaths","2257","100","0.0640458115922919","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2257"
"MD","2024","June","12 month-ending","Number of Drug Overdose Deaths","2210","100","0.0581919207088151","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2210"
"MD","2024","July","12 month-ending","Number of Drug Overdose Deaths","2145","100","0.0600363970657211","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2145"
"MD","2024","August","12 month-ending","Number of Drug Overdose Deaths","2089","100","0.0619578686493185","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2089"
"MD","2024","September","12 month-ending","Number of Drug Overdose Deaths","2039","100","0.0583046512065301","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2039"
"MD","2024","October","12 month-ending","Number of Drug Overdose Deaths","1928","100","0.0548235249636085","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1928"
"MD","2024","November","12 month-ending","Number of Drug Overdose Deaths","1834","100","0.074114897094316","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1834"
"MD","2024","December","12 month-ending","Number of Drug Overdose Deaths","1750","100","0.0723823310920208","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1750"
"MD","2025","January","12 month-ending","Number of Drug Overdose Deaths","1704","100","0.0742220953468456","Maryland","Underreported due to incomplete data.","*","1704"
"MD","2025","February","12 month-ending","Number of Drug Overdose Deaths","1639","100","0.0681986095061284","Maryland","Underreported due to incomplete data.","*","1639"
